id;nik;dom_adr;dom_name;gate;colony_adr;colony_name;alliance;rase;level;liga;rank;bo;archeology;building;science;nra;ra;delta_rank;delta_bo;
31267;Raum;1.105.6;RaumHome;1;4.105.4,4.107.2;RaumCol1,RaumColony2;нейтралы;Воранер;57;III;3169531;104.73;176888;46885;186224;0;10.71;-902;0.00;
31272;ARMI;2.37.3;Dacia1;0;4.329.2,4.329.1;Dacia3,Dacia2;нейтралы;Лиенсу;45;III;3060690;869.97;52067;70260;101674;0;7.99;-1311;0.00;
31308;hets;1.18.3;HETS;1;4.42.3,4.165.5,4.41.1;hets2,HETS3,MimicryTower9;[PSIMM];Воранер;50;III;3026135;834.88;84892;79730;103724;0;11.92;5116;0.00;
31273;Gulliver;3.99.1;Reka;0;4.50.1,4.145.1;More,Zaliv;[RAZD];Псолао;43;III;2900429;614.49;42986;53365;112176;0;9.65;-1641;0.00;
31275;mnh_Russia;1.233.6;Planet_Home_1;1;4.153.1,4.73.3;Dark-Home,Planet-Home-2;нейтралы;Воранер;47;III;2888154;424.70;86714;45410;153641;0;12.22;-547;0.00;
31315;stasshi;1.263.5;KALUGA;0;4.135.4,4.53.2;stop,prigorod;[GALEON];Воранер;118;III;2881181;16060.30;86536;143275;54946;0;9.65;-1716;0.00;
31327;drakon100776;2.75.1;BNA;0;4.112.1,4.72.1,4.112.5;ALFA,MimicryTower19,DELTA;[EFP];Лиенсу;41;III;2852905;664.58;69550;101140;17037;0;12.07;-183;0.00;
31270;Klimklon;3.11.1;klio;0;4.3.3,4.144.6;SIRIUSUS,TYPIK;[SYN];Псолао;113;III;2810861;14489.00;76735;51705;106875;0;7.84;-1589;0.00;
31284;catarpilar;2.9.1;akchi;0;4.9.1,4.200.1;U-F-O,ufo2;[PSIMM];Лиенсу;72;III;2651012;4785.95;22121;49780;78671;0;10.86;6261;0.00;
31288;Nevergreen;1.31.4;Test;1;4.40.5,4.155.5;Zveroboyka,gop-stop;[EFP];Воранер;48;III;2641297;964.66;116573;74505;36674;0;9.80;-2260;0.00;
31276;Dantist13;3.80.1;13warrior;0;4.313.4,4.22.4;KnightsTemplars,Vassal13;[H_G_O_K];Псолао;36;III;2628797;121.00;81915;64019;40144;0;9.05;-1232;0.00;
31280;8083332;1.243.5;808111;0;4.188.5,4.188.2;808222,888333;[GALEON];Воранер;36;III;2415331;435.04;43137;84820;30913;0;7.69;-3768;0.00;
31310;Bablo;2.157.3;Bablo;1;4.126.4,4.190.1;Bablosovo,BABLO2;[!RUS];Лиенсу;45;III;2377554;451.91;125321;66650;50044;0;9.80;-716;0.00;
31291;999sterva;3.145.3;Hexe;0;4.141.2,4.70.2;Hexe2,Hexe1;[EFP];Псолао;69;III;2370388;2280.97;228766;60127;56514;0;12.52;-1540;0.00;
31274;kkolly;3.145.5;roy;0;4.192.1,4.192.2;roy2,roi3;[EFP];Псолао;49;III;2253377;1708.39;70222;66716;19424;0;9.65;-3522;0.00;
31271;xaosxaos;3.41.3;Labirint_Xaosa;1;4.41.4,4.161.4;Labirint,Labirinta-Net;нейтралы;Псолао;34;III;2247688;52.30;5544;42095;130667;0;6.18;-620;0.00;
31305;powerS;1.23.2;nii;0;4.23.2,4.312.2;nii-na-melse,arxi-tut;[H_G_O_K];Воранер;57;III;2226462;1988.94;103926;64130;62682;0;14.18;-607;0.00;
31290;shmaks007;1.139.6;0077;0;4.347.6,4.66.6;0079,0078;[GOLOD];Воранер;57;III;2206780;2673.24;27271;65213;98389;0;9.20;-510;0.00;
31311;101k;1.264.4;777111777;0;4.96.6,4.310.2;CnupT,DVP;[PSIMM];Воранер;53;III;2178993;1939.67;58506;77390;56666;0;21.57;950;0.00;
31299;maxpvm1;1.255.4;beda;0;4.125.4,4.255.4;bedylka,beduinka;нейтралы;Воранер;51;III;2160726;1506.88;79043;69805;78638;0;14.48;63;0.00;
31292;GIVCHIK;1.17.5;Water;0;4.348.1,4.17.5;DS2009,Dragon3;[PSIMM];Воранер;59;III;2152054;272.97;246859;52555;103732;0;10.26;7645;0.00;
31302;generik;3.35.6;generi;0;4.103.6,4.81.4;Alians,illimited;нейтралы;Псолао;31;III;2142706;93.58;33708;57898;46521;0;13.73;-1078;0.00;
31263;Red_Demon;2.40.3;Domik1;0;4.35.2,4.11.2;MiMiDom3,MiMidom2;нейтралы;Лиенсу;37;III;2122222;1132.74;14162;66540;22351;0;8.60;204;0.00;
31319;arturvvvv;3.106.1;dobry_dom;0;4.158.5,4.106.1;utrzj,duck;[GOLOD];Псолао;47;III;2106756;703.51;85885;69049;75900;0;10.41;617;0.00;
31346;181818;2.173.6;818181;1;4.74.1,4.11.6,4.143.3;MimicryTower15,88888,8881;[EFP];Лиенсу;65;III;2099076;3155.15;55622;60415;75925;0;15.38;3637;-5.00;
31547;maxeev87;2.173.1;maheev;1;4.143.1,4.16.6,4.13.1;maxeev89,maxeev88,MimicryTower7;[EFP];Лиенсу;42;III;2083623;876.47;29685;81505;49204;0;19.00;369;0.00;
31303;Sabzerov;3.67.6;Sab_House;1;4.9.4,4.232.6;SabFazenda1,SabFazenda2;[GALEON];Псолао;38;III;2078658;167.93;46061;36025;124403;0;14.33;-541;0.00;
31415;Otorgunov;2.9.6;Happy;1;4.289.1,4.28.2;ghjhjghj,psifactor;[PSIMM];Лиенсу;40;III;2026789;704.01;42843;100525;31096;0;11.76;2087;0.00;
31295;djonfit;2.32.6;CONDOR;0;4.293.6,4.93.6;MGU,IKAR;[GALEON];Лиенсу;47;III;2025270;432.50;121943;56965;88387;0;8.60;9928;0.00;
31314;aaz;1.122.3;42297;1;4.89.3,4.289.3;42297-2,42297-3;[PSIMM];Воранер;41;III;1958030;1250.94;40873;59600;37210;0;13.88;-1210;0.00;
31285;Krappiva;3.122.5;Ober;1;4.200.4,4.89.5;Proserpina,Sapphire;[PSIMM];Псолао;67;III;1934523;4168.44;37702;51684;42044;0;13.57;-2225;0.00;
31286;zverkoff08;3.95.6;nora123;0;4.62.2,4.168.1;nora124,nora125;[H_G_O_K];Псолао;87;III;1909163;6587.33;121343;52335;73317;0;13.42;-262;0.00;
31296;n1ko;1.237.1;n1ko1;1;4.145.3,4.76.2;n1ko3,n1ko2;[ERA];Воранер;33;III;1905417;170.02;16782;41205;98866;0;7.39;-479;0.00;
31301;einstuck;1.129.2;EinStuck;0;4.179.1,4.44.6;ViG,dreamplace;[RAZD];Воранер;32;III;1894652;371.99;12276;54455;54464;0;7.99;-414;0.00;
31337;stelsad;1.40.3;xataxama;0;4.13.6,4.18.1,4.57.5;villaxama,dachaxama,MimicryTower10;[PSIMM];Воранер;75;III;1863806;2289.06;258425;67485;78912;0;10.71;-5919;0.00;
31307;SZEVA;1.194.2;SS_SZEVA;1;4.179.5,4.147.6;SS2,SS1;[TUSHKA];Воранер;29;III;1859211;85.23;336;46220;72147;0;8.14;-369;0.00;
31318;komrad09;2.25.2;komar;1;4.71.1,4.157.6;komar1,komrad07;нейтралы;Лиенсу;31;III;1836419;177.94;25643;65354;34980;0;10.11;-394;0.00;
31362;krecker12;1.16.6;skipidarr;0;4.35.3,4.10.1;qwedss,sexshopp;[GOLOD];Воранер;45;III;1831318;644.54;96327;68365;64417;0;15.69;-177;0.00;
31343;tamagotchi2009;2.139.3;tama;1;4.69.4,4.31.4;TVIGI,Armagedon;[EFP];Лиенсу;31;III;1788358;162.01;29800;74618;18154;0;11.46;-332;0.00;
54398;MaHorkaPro;1.100.3;Kudumka;1;4.16.1,4.39.5,4.39.4;MimicryTower14,CvetochnaiaPolyana,LesnayaPolyanka;[PSIMM];Воранер;34;III;1775426;76.18;51006;95420;14009;0;24.59;2097;0.00;
31324;betkiller;1.59.5;Spherum;1;4.36.4,4.30.6;Crystal,Delphium;нейтралы;Воранер;36;III;1765754;139.62;47268;46570;95952;0;7.99;-446;0.00;
31294;xPRIDEx;2.116.4;hive_161ms;0;4.189.1,4.99.5;Shuttle-Star,Hive-73;[H_G_O_K];Лиенсу;38;III;1763650;467.02;46273;52235;76579;0;8.45;-921;0.00;
31338;slime1986;3.101.1;Osla;0;4.96.1,4.9.5;Aloha,Tryskavets;[PSIMM];Псолао;29;III;1755797;39.99;15891;59061;26525;0;13.73;-533;0.00;
60195;Dolosa;2.129.1;Guttata;1;4.129.2,4.129.1;Gutta-2,Gutta-1;нейтралы;Лиенсу;20;II;1739189;0.03;997;42085;3407;0;31.98;824;0.00;
31366;202000;1.88.2;wede;1;4.88.1,4.138.3;202000,562;[EFP];Воранер;33;III;1709498;101.68;58034;61710;38021;0;15.23;-1444;0.00;
31335;bonifatsi2004;1.218.5;Scorpion;0;4.15.1,4.218.5;Nauhnaia-01,DANGERRUS;[TUSHKA];Воранер;68;III;1682248;4990.78;13728;63730;38548;0;9.20;-1103;0.00;
31322;ChUpAdErOs;2.100.2;VagiNa;0;4.93.4,4.95.3;VulVa,PuSSy;[H_G_O_K];Лиенсу;38;III;1677082;1088.16;21245;74220;21730;0;9.65;-971;0.00;
31325;kekus;3.143.3;cccp;0;4.81.3,4.200.2;aspid,aspid2;нейтралы;Псолао;27;III;1651485;0.11;10033;42373;55026;0;9.65;-243;0.00;
31352;skok;1.171.1;45841;1;4.154.5,4.143.4;grem,skok1;[EFP];Воранер;30;III;1637179;104.75;24563;70147;29879;0;10.56;1645;0.00;
31321;Mentat;1.218.1;DADA;0;4.71.2,4.218.1;Basta,Guard;[RAZD];Воранер;37;III;1616452;1030.52;22988;57925;29733;0;9.65;-1408;0.00;
31341;ankopartizanko;2.37.1;reala;0;4.223.6,4.223.1;reala3,REALA2;нейтралы;Лиенсу;51;III;1609340;1551.63;115468;69757;20603;0;9.05;-1103;0.00;
31374;valekpvn;2.120.3;Psilon;1;4.138.4,4.138.5;Psilon1,Psilon2;[EFP];Лиенсу;42;III;1591171;28.47;157413;69555;16194;0;12.37;152;0.00;
31350;Penny;3.144.6;Sheldon;1;4.94.2,4.173.2;Pennyland,Tigerland;нейтралы;Псолао;41;III;1589292;1051.47;50629;58720;45212;0;9.80;-168;0.00;
31331;FlayAway;1.215.3;FlayHome;0;4.56.2,4.137.6;FlayKol,orbit2;[TUSHKA];Воранер;83;III;1570517;7065.33;24624;79416;30210;0;9.65;-1190;0.00;
31316;djljgfl747;2.62.2;Skala1111;1;4.43.5,4.43.6;OZERO,SKALA-1;нейтралы;Лиенсу;30;III;1568282;0.19;15385;55274;63265;0;12.97;-207;0.00;
31363;dima174;1.88.1;home174;1;4.138.1,4.138.2;melsion1,melsion2;[EFP];Воранер;58;III;1566422;2027.89;127340;54920;57225;0;7.09;-570;0.00;
31340;KURARE;3.69.3;ssl_1;1;4.70.3,4.74.4;ssl-2,ssl-3;нейтралы;Псолао;42;III;1543437;825.86;84442;62936;31181;0;9.65;870;0.00;
31371;zipper73;2.54.6;teni;1;4.77.2,4.81.1;rezak,romul;нейтралы;Лиенсу;32;III;1543021;308.71;31505;63772;35775;0;11.31;223;0.00;
31342;DarkDmitri;3.98.3;DarkEmpire;0;4.156.4,4.83.2;DarkZone,DarkDominion;нейтралы;Псолао;29;III;1539594;154.90;9120;51438;48721;0;12.07;-451;0.00;
31398;MuTaToR;3.199.6;Landing;0;4.99.6,4.299.6;Colony,Base;[SP];Псолао;26;III;1525472;0.12;7724;51727;39228;0;14.93;-422;0.00;
31373;Ganss;1.119.5;Ganss;0;4.101.1,4.101.6;Kolony01,333222;нейтралы;Воранер;46;III;1521535;2119.55;17869;66240;31189;0;18.55;-192;0.00;
31320;KAISER;3.11.6;REZIDENT;0;4.30.4,4.222.4;X-Ray,Blue-Ray;[SYN];Псолао;28;III;1517498;24.22;6432;53938;57557;0;8.75;-531;0.00;
31339;Heckfy1982;3.96.5;Heckfy1982;1;4.156.3,4.115.5;Heckfy2,Kolony-11;нейтралы;Псолао;34;III;1512735;8.96;39688;51148;87028;0;10.41;-428;0.00;
31328;lelik_misha;2.76.5;tekstil;1;4.78.6,4.14.5;petrovka,Milekino;[XD@M];Лиенсу;30;III;1510358;137.20;18040;57227;48370;0;16.59;-261;0.00;
31287;Ferro;3.20.2;Ferro;0;4.222.6,4.5.2;taik,strek;[PSIMM];Псолао;61;III;1509458;1137.32;220280;71212;48139;0;8.30;-403;0.00;
31317;nuBacuk;3.122.1;Fenix;1;4.17.1,4.65.6;Tpuo,MoHo;[PSIMM];Псолао;32;III;1506421;9.49;36062;45337;80213;0;7.54;-354;0.00;
60194;Firebat;1.268.6;MVD;1;4.268.4,4.268.5;DD-1,DD-2;нейтралы;Воранер;22;III;1489436;5.76;72;54270;4216;0;17.04;-18380;0.00;
31361;Olbul;1.261.4;minsk;1;4.261.4,4.79.6;minsk2,minsk1;нейтралы;Воранер;47;III;1478076;2022.97;40020;55715;41083;0;8.30;-182;8.00;
31418;fv1607;2.205.5;fv1607;0;4.105.2,4.105.5;fv16071dasha,dasha2;[H_G_O_K];Лиенсу;89;III;1470464;8423.82;13308;98645;16218;0;12.37;-6211;0.00;
31376;DeathShadow;1.105.2;DaiveR;0;4.7.1,4.159.3;Baks,Baks10;нейтралы;Воранер;32;III;1465293;401.95;15275;54115;52323;0;6.64;-585;0.00;
31384;konstantin666;3.41.6;XAI;0;4.155.4,4.40.4;Pil,LIP;нейтралы;Псолао;28;III;1446414;151.26;5309;52155;45695;0;15.84;-126;0.00;
31496;Trisimus;1.123.5;160583;1;4.123.5,4.123.4;sota2,sota3;нейтралы;Воранер;27;III;1445736;55.77;13884;58705;26552;0;8.75;-46;0.00;
31344;DLMrak_;1.208.6;TankovayaBaza;1;4.82.3,4.210.6;KoloniaMraka,KoloniaMrakaII;[SSS];Воранер;32;III;1441810;16.61;28135;42900;88485;0;6.33;-377;0.00;
31386;ngasilin;1.104.6;260399;1;4.97.1,4.97.4;Gasconiy,Hambala;[GALEON];Воранер;30;III;1440237;101.97;39119;67604;11118;0;7.99;199;0.00;
31326;propoitsa;3.118.5;Pivnaya;1;4.1.2,4.250.4;Ryumochnaya,Zakusochnaya;нейтралы;Псолао;34;III;1439353;1.11;36864;65023;56317;0;7.54;-182;0.00;
31405;dryganov;1.162.5;dryganov;0;4.3.6,4.45.2;PEGAS-78,smersh-one;[PSIMM];Воранер;42;III;1437417;809.39;74711;54389;45960;0;13.27;-139;0.00;
47137;fagtor;1.21.1;allfag;1;4.38.3,4.67.1,4.38.5;karra,MimicryTower12,tigra;[PSIMM];Воранер;30;III;1437216;5.27;34760;87370;12977;0;47.21;3862;0.00;
31385;Olezhka11;1.205.4;MoNorka;1;4.140.1,4.156.6;Kolon1,Kolon2;нейтралы;Воранер;62;III;1436146;794.07;279711;62320;42042;0;11.46;166;0.00;
31306;NonSemper;2.18.1;SemperuM;0;4.166.3,4.52.3;Absit,Alter;[BUGS];Лиенсу;30;III;1432822;92.07;31623;53695;31874;0;9.05;-954;0.00;
31329;_RUPLER_;2.25.3;RUPLER_home;0;4.82.6,4.3.1;RUP-RUP,popal1;[SYN];Лиенсу;35;III;1431340;478.28;38019;52535;55027;0;6.64;-377;0.00;
31349;likamsm;3.24.3;likamsm;0;4.324.3,4.24.3;likamsm4k,likamsm3k;нейтралы;Псолао;35;III;1424494;63.57;64562;56037;60179;0;8.14;-229;0.00;
31356;Kimlik;1.80.2;Kiev;1;4.126.2,4.118.2;GANDVANA,MIZUNO;[ERA];Воранер;32;III;1417898;313.83;29540;60180;43675;0;7.69;-166;0.00;
31357;R_A_N_D_Y;3.123.3;baza1;0;4.183.3,4.123.3;baza3,baza2;[TUSHKA];Псолао;29;III;1404371;543.35;3827;57506;19129;0;9.65;-1121;0.00;
31332;rumarak;3.112.3;asd;1;4.59.1,4.132.1;teine,kolmas;[GALEON];Псолао;35;III;1381014;674.39;17030;55732;59368;0;8.14;-229;0.00;
31369;Azar;1.120.1;Azariton;0;4.289.4,4.28.3;Arzamas16,Azaria;[PSIMM];Воранер;28;III;1376545;32.34;15042;52050;46180;0;10.41;-185;0.00;
31354;mason013;1.172.3;Fryazino013;0;4.122.5,4.311.5;Shelchok,RTS;[H_G_O_K];Воранер;31;III;1375492;69.91;47873;65010;27202;0;8.45;-631;0.00;
31283;DemonSDN;3.95.3;Kometa;1;4.99.2,4.166.4;Venera,uran;[GALEON];Псолао;41;III;1366075;621.37;75074;70059;46374;0;8.14;-234;0.00;
31408;volk4444;1.17.3;tttttrrrr;1;4.34.4,4.168.2;------------------,eeeeeawww;[PSIMM];Воранер;65;III;1362131;337.85;347336;62670;48517;0;9.35;-55;0.00;
31365;MarIGor;2.27.1;Tata;0;4.171.1,4.43.1;MuMuka,Uma;[ZN];Лиенсу;28;III;1360704;69.65;926;60025;47551;0;8.60;-537;0.00;
31370;crento;3.11.3;vodo55;1;4.206.3,4.106.3;55vodo55,vodo555;[ERA];Псолао;32;III;1352002;513.60;25284;67145;22552;0;8.14;-103;0.00;
31378;DmitVitM;2.40.6;wolf128;1;4.64.4,4.17.4;Dmitry,housewolf;[SSS];Лиенсу;26;III;1345069;56.17;1357;59573;35770;0;13.88;-189;0.00;
31383;proxodimec;2.35.6;triton;1;4.83.5,4.159.4;triton1,triton2;нейтралы;Лиенсу;33;III;1332315;645.98;24484;68134;17469;0;9.20;89;0.00;
31323;POK;1.243.1;gora;0;4.311.4,4.46.3;tri,moia;[CONQ];Воранер;101;III;1329943;9931.65;115330;67400;36165;0;6.64;-460;0.00;
31358;borodagena;2.109.2;777777;0;4.165.3,4.12.5;7777779,7777778;нейтралы;Лиенсу;31;III;1326989;342.53;19794;61720;39901;0;7.99;-241;0.00;
31347;kulibin;3.146.1;kulibinarij;1;4.267.1,4.268.1;kul2,kul3;нейтралы;Псолао;38;III;1322202;790.81;55397;66647;21358;0;7.54;-51;0.00;
31351;Loan;2.47.3;arrr;1;4.27.5,4.30.5;be-be-be,arrr2;нейтралы;Лиенсу;25;III;1320159;112.88;1627;41065;35221;0;7.69;-162;0.00;
31486;Get_It;2.123.1;1klass;0;4.88.2,4.89.6;0000002,0000001;[EFP];Лиенсу;36;III;1300648;765.96;25237;67395;13429;0;8.60;-290;0.00;
31420;lepilo2008;2.128.2;lepilo;1;4.1.1,4.6.1;Lepillo,Lepilo3;[EFP];Лиенсу;28;III;1297010;85.45;17955;55959;32054;0;13.88;174;0.00;
31422;piedro;3.26.5;piedro;0;4.57.4,4.24.6;NOGALES,CLE9849;нейтралы;Псолао;27;III;1281091;0.45;0;40863;70831;0;9.50;-367;0.00;
31455;PENTAGRAMMA;2.35.5;Zolla;0;4.57.1,4.310.5;cropp,cropp2;[H_G_O_K];Лиенсу;30;III;1280147;261.98;14476;74045;24258;0;10.11;-73;0.00;
31355;IIMAG;2.61.6;Magic;1;4.161.3,4.64.5;mrMagic,magica;нейтралы;Лиенсу;29;III;1274712;224.86;1317;53185;52945;0;7.69;-177;0.00;
31379;500650;1.193.1;500650;0;4.312.6,4.55.4;MTL2,MTL;[H_G_O_K];Воранер;25;III;1274147;29.73;6666;57704;19823;0;8.14;-270;0.00;
31441;lg_99;1.109.5;lg_99;0;4.345.1,4.345.3;0056785,00056785;[EFP];Воранер;31;III;1256108;48.01;39501;62350;22807;0;11.01;-932;0.00;
31404;Z01;1.87.1;Berloga;1;4.31.1,4.56.5;Rudnik,Rudnik-NK;нейтралы;Воранер;30;III;1252015;337.46;23714;55855;17897;0;9.50;-13;0.00;
31434;chicadulce;3.129.4;chicadulce;0;4.43.3,4.33.2;arbol,chicadulce1;нейтралы;Псолао;27;III;1244195;0.60;0;38875;70831;0;9.05;-348;0.00;
31368;ashol;1.30.6;ashola;0;4.63.1,4.184.6;domna,ashmel2;[GALEON];Воранер;29;III;1226334;168.70;14073;59541;38335;0;7.69;-172;0.00;
31380;amorfius;1.243.6;hirurg;0;4.21.2,4.311.2;hirurg1,hirurg2;[H_G_O_K];Воранер;37;III;1224114;1214.68;10280;72350;16475;0;9.65;-959;0.00;
31397;m13;2.132.2;m13;1;4.16.4,4.5.3;13-2,13-13;нейтралы;Лиенсу;24;III;1184775;38.42;3404;52247;20588;0;9.50;-18;0.00;
31388;samohinvital;3.181.4;Altair;0;4.182.4,4.37.1;Alschain,Tarazed;[GALEON];Псолао;38;III;1184747;926.17;31308;80831;22237;0;8.14;-358;0.00;
31391;Malvin;1.263.3;ARIDIA;0;4.37.3,4.174.3;Devoid,West-faer;[GALEON];Воранер;54;III;1184215;3281.81;18259;65540;11648;0;8.90;-465;0.00;
31389;Glyants;3.8.2;Alex-Almaty;0;4.88.4,4.182.3;Sota-2,Sota-3;[GALEON];Псолао;27;III;1172069;78.10;8859;63198;30076;0;8.75;-314;0.00;
31403;alex21208;1.109.4;000698;0;4.109.4,4.109.6;000699,056785;нейтралы;Воранер;54;III;1170347;2126.47;98554;65908;23320;0;10.11;-184;0.00;
31401;vambr;3.76.2;vambr;1;4.158.4,4.14.1;vambr3,vambr2;[BUGS_A];Псолао;26;III;1166428;40.01;11144;59423;14616;0;8.14;-199;0.00;
31402;Odissej;1.118.4;Halifat;1;4.161.6,4.55.1;Emirat-2,Emirat;[AH];Воранер;27;III;1152487;224.67;10653;58574;19436;0;9.35;-217;0.00;
31488;fesukc;3.25.6;FES;0;4.68.6,4.134.2;FES1,FES2;[PSIMM];Псолао;24;III;1150716;0.01;51;40707;33071;0;26.40;-93;0.00;
31433;knaj;3.20.6;cnflions;0;4.106.4,4.85.5;Eliad,Dever;[ERA];Псолао;37;III;1148631;4.30;103544;48948;49455;0;6.94;-426;0.00;
31493;marat510;3.68.1;kazanbazan;0;4.7.5,4.8.5;rashkaland,kirdyk;нейтралы;Псолао;30;III;1148294;2.26;27228;48464;47905;0;10.71;-216;0.00;
31500;KRAYANIN;1.5.5;Ukrayina;1;4.20.3,4.21.5;UKRAYIN,UKRAY;нейтралы;Воранер;28;III;1124363;132.95;16918;53710;35734;0;8.14;-540;0.00;
31424;donchak;1.92.3;Doc1977;1;4.92.2,4.92.3;Doc1977-2,Doc1977-3;[PSIMM];Воранер;32;III;1117966;443.88;28188;57255;26719;0;8.45;-300;0.00;
31372;avapon;1.185.3;oazis;0;4.193.6,4.69.1;oazis-2,oazis-1;[GALEON];Воранер;30;III;1105940;379.81;13372;62055;29151;0;7.99;-226;0.00;
31392;wormik;1.62.5;dom_worm;0;4.62.3,4.135.2;kolonya-1,kolonya-2;[TUSHKA];Воранер;33;III;1100283;655.99;4863;71255;31221;0;7.09;-456;0.00;
31406;Nax;3.80.4;5TEEL;0;4.21.3,4.312.4;5TEEL-2,5TEEL-3;[H_G_O_K];Псолао;26;III;1090691;6.75;17424;52958;23406;0;7.54;-173;0.00;
31429;genishanin;1.146.3;sergei;1;4.30.1,4.60.5;genishanin2,genishanin3;[SOS];Воранер;32;III;1076577;534.56;33414;57914;11505;0;12.22;508;0.00;
31395;Privateer;1.43.2;Ingvardtown;0;4.333.4,4.75.6;Victoria,Pfreedom;нейтралы;Воранер;27;III;1073962;1.71;10432;49883;51197;0;6.79;-350;0.00;
31414;Ma3yp;2.21.3;Z-V-O;0;4.80.3,4.315.3;Snakes,OcTpoB;[H_G_O_K];Лиенсу;28;III;1072015;3.00;6972;63212;48426;0;8.14;-250;0.00;
31399;barbosso;3.80.3;faeton;0;4.313.1,4.11.4;Baunty,trezor;[H_G_O_K];Псолао;38;III;1069617;424.44;85471;60003;30137;0;7.09;-621;0.00;
38253;Nicaa;2.20.1;sotka;1;4.34.5,4.29.1;sotka2,sotka1;нейтралы;Лиенсу;23;III;1067721;46.33;3618;53205;7256;0;9.05;24;0.00;
31417;andrei280501;3.174.1;2805;1;4.132.3,4.73.4;and123,ASD11;нейтралы;Псолао;31;III;1066689;380.17;8285;44104;62793;0;7.39;-262;0.00;
31460;oldchizh;2.15.1;oldhouse;0;4.165.4,4.62.6;olddacha2,olddacha;нейтралы;Лиенсу;25;III;1061023;10.33;0;40406;42011;0;9.05;-479;0.00;
31517;brodyagaveter;1.193.2;higina;1;4.24.1,4.77.4;lunapark,zirk;[H_G_O_K];Воранер;23;III;1048216;28.16;225;49800;13943;0;36.95;104073;0.00;
31413;Render;1.208.2;Wehrmacht;0;4.102.2,4.58.6;Alina,Zion;[IMMORTAL];Воранер;26;III;1039381;45.33;3112;60535;23421;0;8.14;-260;0.00;
