id;nik;dom_adr;dom_name;gate;colony_adr;colony_name;alliance;rase;level;liga;rank;bo;archeology;building;science;nra;ra;delta_rank;delta_bo;
29216;botovnet;2.83.5;taganka;1;4.296.5,4.295.5,4.55.1;tula,tulula,MimicryTower9;[FEAR];Лиенсу;60;III;2957517;2023.09;87439;100090;97721;0;11.01;-8212;0.00;
29229;machovm;2.120.2;machovm;1;4.393.3,4.395.4,4.118.2;MimicryTower9_467,machovn,machovb;[DRAGON];Лиенсу;115;III;2907184;16058.40;40312;131095;29519;0;12.97;-22784;0.00;
29214;Dobwers;3.133.3;Hyuria;1;4.133.4,4.133.2;hyurisus,Hyurian;нейтралы;Псолао;53;III;2890762;1200.19;131022;94880;40116;0;8.45;-14561;0.00;
29198;convict;2.90.1;convict;0;4.291.2,4.87.4;papa,travkino-burdo;[FEAR];Лиенсу;71;III;2830544;4812.29;75349;114585;10366;0;9.35;-24187;0.00;
29211;bav762006;2.119.1;ANDREATIKA;1;4.114.1,4.114.5,4.114.4;STRIKE,MimicryTower2_966,ORION;[DRAGON];Лиенсу;118;III;2801028;16734.50;106004;108780;40565;0;10.86;-25788;0.00;
29228;generalisimus;2.120.1;prikol;1;4.395.5,4.393.2,4.118.1;prikol2,MimicryTower14_499,prikol1;[DRAGON];Лиенсу;121;III;2775275;20093.10;50865;117730;14499;0;10.86;-20001;0.00;
29221;biotank;2.116.4;foxhouse;1;4.364.1,4.364.2;avenu,brodvey;[COALITIO];Лиенсу;87;III;2722645;6935.20;104835;73145;41918;0;14.33;-16315;0.00;
29197;Anka;2.27.4;Shambala;0;4.199.5,4.49.2;Inferno,Limbo;[ULTRA];Лиенсу;73;III;2625611;4921.64;45281;124950;22506;0;9.95;-20809;0.00;
29217;ser_gau;2.119.3;winnn;1;4.395.6,4.440.1,4.393.1;BrAun,helll,MimicryTower17_558;[DRAGON];Лиенсу;97;III;2555766;6799.04;256116;123290;33036;0;10.26;-18976;0.00;
29226;Kisik1;3.42.2;Koshka-1;1;4.42.2,4.242.2,4.54.6;Koshka-2,Koshka-3,MimicryTower29;[ULTRA];Псолао;79;III;2483436;4568.57;131099;125858;46132;0;7.54;-10120;0.00;
29202;hityman;3.222.5;HTHQ;0;4.514.3,4.527.4;heat-2,heat-1;[ULTRA];Псолао;58;III;2479216;1601.73;165659;111998;9976;0;7.54;-13866;0.00;
29218;stratulat;2.116.6;stratulat;1;4.214.4,4.363.6,4.364.3;MimicryTower20,dharma,selena;[COALITIO];Лиенсу;129;III;2434740;26654.40;78371;133945;9166;0;10.41;-13527;0.00;
29203;telemen;1.46.1;tele;1;4.47.3,4.198.4;teleciti,telecity2;[ULTRA];Воранер;152;III;2406104;67253.00;83320;133510;13446;0;10.11;-15084;0.00;
29208;destinyds;2.10.4;destinyds;0;4.50.6,4.500.4;puzo2,puzo;[ULTRA];Лиенсу;82;III;2359582;6026.39;90567;115870;18009;0;7.09;-12312;0.00;
29201;grimgnau;3.113.1;GiRo;1;4.405.1,4.405.2,4.392.1;Usadba,Krematorij,MimicryTower1_649;[DRAGON];Псолао;121;III;2357400;43077.30;117402;125409;10949;0;9.35;-15869;0.00;
29223;arturglebovsky;1.214.1;uvs;0;4.396.4,4.207.5;UnVaSi,UVSvalstiba;[DRAGON];Воранер;67;III;2351929;3094.87;96284;66725;68040;0;10.71;-19046;0.00;
58752;seredovich;3.54.5;seredovich;1;4.54.4,4.54.5;Magnitka22,Magnitka1;[FEAR];Псолао;22;III;2336153;944.59;68;57840;3854;0;6.03;-12813;0.00;
29220;ZLO;1.113.3;Megomonster;1;4.214.3,4.218.4,4.218.2;MimicryTower5_544,Evil,Monsterz;[COALITIO];Воранер;88;III;2321185;4964.96;233161;122990;47905;0;7.99;-9864;0.00;
29213;stolexa;1.145.4;Izvarino1;1;4.399.4,4.541.1;Izvarino2,IZVARINO3;[ULTRA];Воранер;116;III;2227059;16923.80;74357;65155;36013;0;8.90;-15367;0.00;
29180;zyba666;3.117.4;skorpion777;1;4.569.6,4.390.1,4.163.4;zyba33,zyba22,MimicryTower16_975;[COALITIO];Псолао;140;III;2225722;42120.80;65816;137839;14598;0;13.12;-17085;0.00;
29212;KissaMaverick;3.66.3;Zenit;0;4.42.3,4.42.6;Champion,2007-ole-ole;[FEAR];Псолао;43;III;2190961;1514.95;60731;50494;15049;0;10.56;-13852;0.00;
29522;delta850;1.113.2;delta;1;4.105.2,4.226.6,4.227.6;MimicryTower5,duduk-2,duduk;[COALITIO];Воранер;56;III;2188098;3042.41;17051;113715;14625;0;11.46;-11888;0.00;
29222;Pilat;3.46.2;U-321;1;4.46.2,4.53.4;U-321-1,Science;[ULTRA];Псолао;57;III;2107821;885.90;187411;108981;36698;0;7.99;-6811;0.00;
29253;portofranko;1.233.2;IVANCHIK_979;1;4.449.1,4.455.3,4.127.4;PTF2,PTF1,MimicryTower21;[ULTRA];Воранер;78;III;2059650;6235.93;67983;95987;30476;0;13.73;-13625;661.00;
29187;trioll;1.145.1;trioll;1;4.174.4,4.174.3;arxi,nauka;[ULTRA];Воранер;87;III;2056905;7496.67;86135;77104;28654;0;5.28;-3216;0.00;
29423;SaRmAtV;2.116.2;Nasferatus_589;1;4.148.2,4.215.6,4.216.1;MimicryTower26,HARTRON,Novayazemlya;[COALITIO];Лиенсу;76;III;2041172;5406.44;11199;185179;9474;0;21.87;-3865;0.00;
29236;urhon;3.224.6;Uoartos;1;4.161.6,4.85.6;Logrimar,Otondaro;[ULTRA];Псолао;69;III;2016032;2690.33;195972;93980;27110;0;8.30;-8711;0.00;
29254;MYXOMOP;3.2.4;TO4KA;1;4.299.4,4.199.4;MOP,TY4A;[ULTRA];Псолао;61;III;2012839;2856.93;83917;88158;41985;0;6.79;-3253;0.00;
29246;RAND;3.121.3;Keynos;1;4.502.3,4.502.6,4.191.4;UnderDark,KUNARK,MimicryTower27;[FEAR];Псолао;51;III;1944910;924.11;104884;106170;64319;0;7.09;-2297;0.00;
29209;soloveii;1.214.5;1ww;1;4.25.5,4.300.1;2ww,3ww;[DRAGON];Воранер;111;III;1916030;14466.20;30826;73000;28941;0;9.95;-16502;0.00;
29238;nik269;2.125.5;Zamok_486;0;4.509.5,4.125.5;Arxe,Ostrog;[FEAR];Лиенсу;84;III;1903287;5277.99;147032;67735;102569;0;7.09;-1702;0.00;
29263;Marija007;1.197.5;Marienburg;1;4.512.3,4.512.4,4.109.3;Madrid,MinasTirit,MimicryTower22;[FEAR];Воранер;94;III;1882041;8412.69;94324;106165;24186;0;11.46;-7391;0.00;
29524;romanby72;2.117.6;klm_497;1;4.394.4,4.117.6,4.211.6;MimicryTower8_675,klf,klh;[DRAGON];Лиенсу;134;III;1876136;30550.20;151407;178015;16669;0;8.90;-14816;0.00;
29242;zekdenis333;2.90.6;zona333_669;1;4.253.5,4.292.1,4.446.4;MimicryTower12_995,KAKMANDU,Colorado;[FEAR];Лиенсу;38;III;1864338;452.61;49268;66645;62178;0;11.92;-10367;0.00;
29232;arhilich87;2.31.3;Necropol87;1;4.370.4,4.9.4;Necropol_679,fdjghdkfjh;[ULTRA];Лиенсу;39;III;1848111;527.84;44992;109675;24512;0;7.39;-7110;0.00;
29225;SergeGS;1.57.3;Guryevsk;0;4.90.4,4.57.1;Guryevsk2,GuryevskM1;[STAR];Воранер;49;III;1847048;1751.05;73847;56455;50388;0;10.11;-12539;0.00;
29490;guban;2.165.5;STORM;1;4.205.3,4.281.2,4.205.6;storm2,MimicryTower6,storm1;[COALITIO];Лиенсу;45;III;1837665;715.63;95732;117845;17194;0;7.84;316;0.00;
29250;Brodjaga_;3.222.2;Pervaja;0;4.222.2,4.50.5;Tretja,Ftaraja;[ULTRA];Псолао;50;III;1769414;8.19;139724;52668;151474;0;2.71;-351;0.00;
29266;Safr;1.142.2;Safr;1;4.42.5,4.177.4,4.48.2;MimicryTower25,luna2,luna;[COALITIO];Воранер;52;III;1769310;1264.20;86311;85015;92475;0;13.27;1715;0.00;
29271;igr071;1.238.3;qwer;1;4.297.4,4.298.2,4.298.4;qwer2,MimicryTower18_644,qwer3;[FEAR];Воранер;59;III;1758753;1256.20;183979;125480;20930;0;8.90;-6004;0.00;
29239;DrBlade;3.204.4;destiny_island;1;4.328.6,4.502.5;BattleIsland,ScienceIsland;[FEAR];Псолао;43;III;1755991;731.92;79585;83349;24201;0;8.90;-10671;0.00;
29329;ligtsd;3.113.5;SpeedDream;0;4.405.5,4.392.5,4.536.3;Chistilishe,MimicryTower11_894,Prerii;[DRAGON];Псолао;54;III;1729551;1424.57;91467;150058;24522;0;7.84;-7265;0.00;
29237;belashov83;2.125.6;ahtung;1;4.518.6,4.518.5;ahtung3,ahtung2;[FEAR];Лиенсу;104;III;1719866;10879.50;94120;114465;12464;0;11.76;-9679;0.00;
29244;vanya757;1.159.3;vanya;0;4.159.2,4.159.3;vanya777,vanya757;нейтралы;Воранер;122;III;1710106;20371.30;61762;104660;13786;0;9.95;-12295;0.00;
29249;Singularius;1.147.2;Centropolis;0;4.154.1,4.154.6;Centropolis-Melsion2,Centropolis-Melsion1;[ULTRA];Воранер;37;III;1707882;32.69;44778;43540;117442;0;3.62;-455;0.00;
29258;Quistis;3.1.4;Quistis;1;4.16.5,4.16.6;TrabiaGarden,GalbadiaGarden;[ULTRA];Псолао;43;III;1698540;53.19;52780;44465;177519;0;5.88;220;0.00;
29240;dirham;1.145.5;128500;0;4.140.4,4.141.4;Helloween,dirhammer;[ULTRA];Воранер;135;III;1685863;33574.40;138157;71800;23258;0;6.64;-7632;0.00;
29261;aks08;2.125.1;alex08;1;4.148.4,4.140.1,4.409.6;aks082,MimicryTower12,aks081;[FEAR];Лиенсу;106;III;1666079;12089.60;30648;148585;17977;0;15.38;-1802;0.00;
29264;kulikov10341;2.90.2;KLEPA;1;4.273.3,4.273.2;KLEPAA,rktgf;[FEAR];Лиенсу;61;III;1642820;3604.41;74176;72255;28882;0;10.71;-8075;0.00;
29247;Graevious;1.113.1;Orodruin;0;4.118.6,4.119.4;HampCamp,Tripolye;[SWS];Воранер;57;III;1621398;1469.57;151847;62245;70761;0;4.98;-4596;0.00;
29227;vitaliy75;3.204.5;Bureau_669;1;4.254.5,4.254.3,4.235.4;Chinovnik,Offici,MimicryTower15_656;[FEAR];Псолао;42;III;1611670;498.67;85218;111481;11870;0;5.58;-250;0.00;
29210;ursul23;1.211.1;kolbasa;0;4.140.5,4.524.4;sosiska,Sardelka;[COALITIO];Воранер;103;III;1605458;11475.80;23476;103525;22588;0;10.71;-11106;0.00;
34230;mansword;3.112.4;deasworld;1;4.271.1,4.262.2,4.271.4;manswords,MimicryTower16,mansword1;[DRAGON];Псолао;87;III;1600644;5792.89;186209;108594;17892;0;9.50;-6285;0.00;
43594;vjhatec;1.216.6;vjhatec;1;4.391.6,4.391.5,4.394.2;Cidade-de-deus,Zion,MimicryTower7_758;[DRAGON];Воранер;76;III;1586697;4644.64;98802;130075;28125;0;11.92;-10499;0.00;
29307;Doctor;2.143.1;Dacia;1;4.18.6,4.403.2;Dacia1,Dacia2;нейтралы;Лиенсу;44;III;1584826;927.03;36095;72540;104255;0;4.52;2691;0.00;
29272;avs3211;3.201.1;avs;1;4.262.6,4.231.5;abs2,avs1;нейтралы;Псолао;33;III;1583630;301.01;21037;60812;56034;0;6.18;3843;0.00;
29268;valzzan;1.199.2;DROOM;1;4.308.3,4.280.2;DROOM-N,DROOM2;[FEAR];Воранер;40;III;1554059;1158.85;47102;72190;12522;0;9.80;-8168;0.00;
29243;DmAn;1.102.1;DmAn;0;4.505.3,4.504.1;tolst,malysh;[FEAR];Воранер;60;III;1536141;2925.95;99414;66835;29893;0;9.05;-9239;0.00;
29294;tsecc;2.52.3;Tseslav;1;4.426.6,4.82.1;tsecc,Garro;[ULTRA];Лиенсу;43;III;1503727;586.12;80012;86650;51617;0;5.73;2381;0.00;
29298;fentesi;1.210.6;fentesi;1;4.211.1,4.536.4,4.392.6;fantasia,fantasia2,MimicryTower16_784;[DRAGON];Воранер;60;III;1491705;2700.26;69608;131120;20475;0;12.52;-8685;0.00;
29343;vipslayer333;3.118.5;SLAYER;1;4.433.5,4.165.4,4.54.1;vipslayer1,MimicryTower1,slayer2;[DRAGON];Псолао;73;III;1486038;3836.34;128862;106574;37342;0;10.11;-4989;0.00;
29371;MaxiGanhead;3.194.1;Cherepochek_685;0;4.343.2,4.169.3,4.343.4;PuZozuvrR_595,MimicryTower11,Haba-Haba-Go;[COALITIO];Псолао;53;III;1481398;1723.77;87547;113705;21747;0;10.56;935;0.00;
29251;Iscariot;1.102.6;Golgofa;1;4.162.6,4.188.5;Gethsemane,Jerusalem;[FEAR];Воранер;44;III;1478390;939.73;82626;88605;27678;0;6.79;-6594;0.00;
29284;Sergej_Hilt;1.90.4;Anubiton;1;4.161.3,4.161.2;NewAnubiton,OldAnubiton;[ULTRA];Воранер;50;III;1450194;0.60;154768;51500;132258;0;4.52;-1952;0.00;
29199;artdjack;3.113.3;artDjack;0;4.405.6,4.536.6;Djack,Odessa_746;[DRAGON];Псолао;124;III;1446980;20185.80;168229;103709;61896;0;6.49;-1620;0.00;
29311;Boroda13;3.157.2;OGO;1;4.157.3,4.158.3;OGOGO,OGOGOGO;нейтралы;Псолао;67;III;1443759;3886.05;73372;76809;42602;0;6.79;-2992;0.00;
29256;_Raptor_;1.191.1;Crater2209;0;4.376.1,4.376.2;Crater2208,Crater2207;[FEAR];Воранер;59;III;1440461;2577.12;122860;74205;13736;0;8.30;-2399;0.00;
29285;barssher;1.159.6;Bars;0;4.183.4,4.218.5;Venera,barssher;[SSS];Воранер;55;III;1420559;2461.43;36491;51940;96814;0;6.03;1231;0.00;
29319;742007;2.185.6;ZXZXZX;1;4.107.6,4.44.2;ZXZXZXZXZX,ZXZXZXZX;[SSS];Лиенсу;36;III;1413238;227.30;13499;46600;124731;0;7.39;663;0.00;
29451;koohinoor31;2.39.2;koohinoor31_744;1;4.88.2,4.67.4,4.341.2;BOMGATNYK,MimicryTower10_886,okstis;[ULTRA];Лиенсу;98;III;1384640;8803.65;125434;128745;9868;0;20.21;18025;0.00;
29291;Shaddie;1.162.3;Alexandria;1;4.212.1,4.212.4;NewAlexandria,Avalon;[SSS];Воранер;49;III;1383115;1259.44;114161;65060;32803;0;7.54;-4887;0.00;
29279;Doobrik;3.42.3;LowLand;1;4.313.5,4.313.2;MiddleLand,HighLand;[ULTRA];Псолао;52;III;1381932;1123.21;151235;95412;12513;0;5.58;2077;0.00;
29281;VIDAR;1.140.1;carbon_775;0;4.506.4,4.506.5;soska2,soska;[FEAR];Воранер;50;III;1368619;1408.63;79750;60270;83328;0;5.28;-1159;0.00;
29351;lenakovik;2.118.2;Lena;1;4.123.2,4.70.3,4.123.1;LENINA2,MimicryTower30,LENINA;[DRAGON];Лиенсу;52;III;1366432;601.01;161080;93150;55560;0;8.30;-510;0.00;
29245;zv_denis_vz;1.233.5;_Perimeter_;1;4.144.4,4.198.3,4.260.3;Perimeter,MimicryTower18,PR-ER;[ULTRA];Воранер;114;III;1361235;14862.90;97118;98885;24970;0;9.05;-2463;0.00;
29286;WarPsolao;1.25.3;Volga;0;4.139.1,4.139.6;Indra,NII;[EZHIK];Воранер;39;III;1359611;132.49;25479;43275;164204;0;6.18;-103;0.00;
29577;noftalin;2.165.3;NFT;1;4.156.5,4.216.5,4.216.4;MimicryTower17,6477235,third;[COALITIO];Лиенсу;46;III;1359049;1077.46;65254;124615;20386;0;13.73;-2114;0.00;
29283;tata;3.121.6;easy;1;4.502.1,4.503.3;relax,-fly-;[FEAR];Псолао;37;III;1356813;5.25;30916;47630;140807;0;3.92;153;0.00;
29297;KRAFT;2.9.2;EVEREST;1;4.95.6,4.73.5;Bapsuk,Angquis;[ULTRA];Лиенсу;47;III;1353746;864.03;102444;80350;47581;0;5.58;526;0.00;
41421;Mishgan;1.215.4;Concord;1;4.23.2,4.154.4,4.153.4;Concord2,MimicryTower19,Concord3;[DRAGON];Воранер;74;III;1351682;5059.44;70741;101280;15356;0;17.50;-61958;83.00;
29415;mezon;1.210.1;altair;1;4.115.4,4.196.5,4.404.1;Kanopus,MimicryTower14_766,Vega;[DRAGON];Воранер;40;III;1350708;189.02;57313;83840;82304;0;6.79;-845;0.00;
29325;hvi;3.99.5;kontora;1;4.99.6,4.99.5;logovo,Berloga;нейтралы;Псолао;37;III;1349066;0.71;34158;46176;133525;0;4.98;-202;0.00;
29267;ooomeridian;3.181.6;mer123_677;0;4.288.2,4.288.6;Merlen2,Merlen1;[ARM];Псолао;51;III;1327312;1830.05;88795;72484;33373;0;6.79;-6103;0.00;
29206;Gippo;3.122.5;Gippotarium;0;4.213.5,4.517.5;Gippotarium-3,Gippotarium-2;[FEAR];Псолао;92;III;1327123;6707.62;224875;67054;14926;0;5.73;-6709;0.00;
29265;ScorpionS;3.46.4;val;0;4.46.4,4.200.5;val1,Prima;[ULTRA];Псолао;61;III;1325261;3532.83;66132;76554;13540;0;6.64;-5292;0.00;
29304;Air_Strike;3.11.1;Graveyard;1;4.19.6,4.11.1;Graveyard2,Graveyard3;[AS];Псолао;40;III;1324383;82.14;47615;52176;136798;0;5.43;147;0.00;
29290;bazic;1.199.3;zaboi;0;4.516.3,4.365.4;DOM-BOPA,Bazic2;[FEAR];Воранер;140;III;1320410;40360.60;148178;111700;30948;0;4.83;223;0.00;
29276;kami;2.127.3;kami_house;1;4.347.6,4.347.5;kami-land1,kami-land2;[COALITIO];Лиенсу;45;III;1318661;156.83;125543;69475;79463;0;3.62;-1590;0.00;
29306;ss1988;3.60.5;gidra;0;4.181.3,4.181.5;gidra02,gidra01;[IGWT];Псолао;37;III;1316256;1.01;53790;55727;103856;0;5.58;1248;0.00;
29248;kozacok;2.173.1;kozacki;1;4.184.2,4.531.2,4.531.1;MimicryTower13,Kozak2,Kozak-1;[ULTRA];Лиенсу;90;III;1301459;7331.44;89498;123835;20574;0;12.67;2954;0.00;
29293;llpollux;3.160.4;HomeA;1;4.227.3,4.231.4;HomeB,HomeC;нейтралы;Псолао;40;III;1301264;778.96;72238;58191;38767;0;5.58;-1806;0.00;
29273;Zlodey;2.80.3;1volna;0;4.167.3,4.167.2;Zlodey,Zlodei;нейтралы;Лиенсу;74;III;1293168;4462.57;118454;92460;29678;0;5.28;-4510;0.00;
29269;octa;3.104.5;octav;0;4.104.5,4.116.5;ColonyI,ColonyII;[SWS];Псолао;42;III;1290048;247.04;105622;73770;51502;0;3.62;-3208;0.00;
29301;Lapukh;3.150.4;lapulya123;1;4.311.6,4.311.3;lapulya133,lapulya124;[KBH];Псолао;51;III;1269534;922.36;153585;77149;34332;0;6.49;-2215;0.00;
29427;andrei79;3.84.4;ANDREANIA;1;4.375.6,4.84.6;IVANIA,ANNYSHKA;[ULTRA];Псолао;52;III;1268783;2064.65;58032;111495;20845;0;9.20;-3378;0.00;
29274;duna;3.202.1;salt;0;4.326.3,4.325.3;Grit,Shamal;[ULTRA];Псолао;40;III;1267092;473.87;83621;80387;33128;0;3.47;-2317;0.00;
29275;gardan;2.11.3;Arciya;1;4.31.2,4.30.3;Baza,Baza-2;нейтралы;Лиенсу;112;III;1257760;13887.60;131377;80215;30589;0;5.58;-5118;0.00;
29255;slavcik961;1.44.4;piknik;0;4.44.3,4.44.4;piknik2,piknik-1;[FEAR];Воранер;41;III;1252214;873.13;57679;78165;13248;0;4.37;-790;0.00;
29233;Evilline;3.224.4;3Be3ga_CMePTu;1;4.313.3,4.313.6;TapTap,Oblivion;[ULTRA];Псолао;83;III;1251552;4707.76;205317;82186;10582;0;19.61;4035;0.00;
29331;leopold1974;2.80.5;cota_JIEO;0;4.120.1,4.96.5;LeoM1,LeoM2;[FEAR];Лиенсу;31;III;1249869;162.95;20548;66800;44479;0;11.92;3186;0.00;
29316;niagara1225;1.242.1;1225;0;4.540.5,4.540.3;Eri,Ontario;[FEAR];Воранер;30;III;1247656;82.68;24916;65555;41406;0;5.28;1422;0.00;
29315;Focusnik;1.13.1;Parkovka;1;4.1.4,4.101.4;Moika,Service;нейтралы;Воранер;34;III;1247046;47.52;1043;44925;143656;0;4.68;860;0.00;
29310;Sev;2.11.4;Haykakan;0;4.21.1,4.299.1;LAV,Heravor;[FEAR];Лиенсу;34;III;1235757;195.56;17483;54830;95990;0;4.07;1073;0.00;
29195;Bulldog;2.117.4;Mir_567;1;4.118.5,4.393.4,4.119.1;Mai,MimicryTower3_587,Trud;[DRAGON];Лиенсу;119;III;1235247;15635.40;198283;124280;118511;0;14.18;1069;0.00;
29278;april565;2.83.1;April;0;4.296.1,4.295.1;April3,april2;[VTB];Лиенсу;36;III;1232606;131.62;52329;77680;38232;0;6.03;3041;0.00;
29394;Nochnoy;3.118.3;Nochnoy;1;4.110.1,4.57.6,4.433.3;-Nochnoy-,MimicryTower6_895,xxNochnoyxx;[DRAGON];Псолао;134;III;1229477;31089.90;160323;149781;22673;0;14.63;-22182;0.00;
29352;adeptsimple;3.160.3;Dno;0;4.120.5,4.120.3;balagan,ubezishe;[SSS];Псолао;32;III;1228334;158.94;24593;63844;58601;0;8.75;8754;0.00;
29433;apxeo;3.122.1;apxeo1;0;4.17.1,4.415.2;Vivalon,Mallod;[FEAR];Псолао;33;III;1227494;71.82;82294;49524;17849;0;6.18;2596;0.00;
29300;Sergio007;3.107.4;Klad;1;4.107.4,4.116.1;Klad1,Klad2;нейтралы;Псолао;33;III;1227389;128.35;36461;62762;61682;0;4.37;2768;0.00;
29332;Pelikans;3.8.3;LOL1;1;4.157.6,4.157.1;LOL3,LOL2;нейтралы;Псолао;36;III;1222608;31.15;3558;30945;169886;0;6.18;-118;0.00;
29299;ignatich;3.202.3;Domus;0;4.21.4,4.307.1;Statio,Academia;[123];Псолао;44;III;1218610;394.57;126630;53944;62372;0;4.68;-407;0.00;
29292;ergebento;1.147.4;gebento;0;4.157.2,4.541.6;nekropolis,GodSity;[ULTRA];Воранер;31;III;1216202;47.89;26139;54455;64597;0;5.88;2286;0.00;
29385;zorex;1.238.4;gigabit;0;4.294.3,4.73.6,4.294.1;gigabit-2,MimicryTower13_456,gigabit-1;[FEAR];Воранер;38;III;1215612;357.09;60104;111660;17247;0;10.86;3116;0.00;
29305;Progressiveage;3.223.2;CastleRock;1;4.146.3,4.104.3;CastleRock2,CastleRock1;[ULTRA];Псолао;46;III;1202319;1388.21;58417;54515;70145;0;7.09;-2468;0.00;
29421;tatkat;2.185.1;Lenalis;1;4.455.2,4.96.6;armin,kork;[SSS];Лиенсу;36;III;1201391;847.29;25625;70005;23856;0;15.99;-3077;0.00;
29322;papali;1.247.1;000000;1;4.195.5,4.85.2;polina,002;[ULTRA];Воранер;42;III;1196139;1093.52;44125;63453;76134;0;3.62;1837;0.00;
29334;dilissa;3.173.2;rosa93;1;4.183.2,4.187.5;rosa54-1,rosa54-2;нейтралы;Псолао;34;III;1188648;12.84;77459;56086;35881;0;4.07;-523;0.00;
29360;Stalikoban;2.30.2;VNIIPP;1;4.58.3,4.58.6;Kukish,Tarzan;[ULTRA];Лиенсу;45;III;1184278;225.97;118480;67165;85241;0;5.28;164;0.00;
