id;nik;dom_adr;dom_name;gate;colony_adr;colony_name;alliance;rase;level;liga;rank;bo;archeology;building;science;nra;ra;delta_rank;delta_bo;
35721;WAXTEP;1.149.5;WAXTA_654;0;4.511.3,4.510.4,4.510.2;crysis2_687,crysis3_846,crysis1_587;нейтралы;Воранер;0;III;3889700;1304.60;31607;58160;126897;0;2.03;0;0.00;
35722;Admiral_TOR;3.130.1;Admiral_TOR;0;4.232.3,4.232.4,4.232.1;Admiral_002,Admiral_003,Admiral_001;[GNV];Псолао;39;III;3887163;19.71;29045;66617;143379;0;1.71;0;0.00;
35745;Anatoly4878;3.125.6;Meshery;0;4.568.2,4.568.1,4.590.4,4.590.3,4.568.3,4.590.1;Meshery2,Meshery1,CaptureColony10,CaptureColony9,Meshery3,CaptureColony7;[SSSR];Псолао;51;III;3805357;2533.31;68163;150310;222353;0;31.62;0;0.00;
35724;AdMirVor_1;1.159.1;AdMirVor_1;0;4.295.3,4.295.2,4.295.1;AdMirVor-13,AdMirVor-12,AdMirVor-11;[GNV];Воранер;51;III;3740579;0.00;45279;153740;278186;0;1.82;0;0.00;
35723;juicer;1.66.6;Juicer;0;4.179.5,4.184.4,4.186.3;webber,GFJ,Assa;[GFX];Воранер;51;III;3616800;34907.90;63236;81406;160278;0;1.71;0;0.00;
35705;APOHAP;1.179.2;_o_;0;4.581.6,4.598.4,4.598.3;002,003,001;[LINE78];Воранер;51;III;3419045;2584090.00;47225;90415;278186;0;2.67;0;0.00;
35728;qwerty_test12;3.47.1;qwerty_test_sota12;0;;;нейтралы;Псолао;1;I;3346610;2.67;0;11663;0;0;1.92;0;0.00;
35727;qwerty_test10;3.46.3;qwerty_test_sota10;0;;;нейтралы;Псолао;1;I;3346610;10654.00;0;11663;0;0;1.92;0;0.00;
35725;boriska;2.4.2;Mihalich;0;4.471.1,4.471.3,4.471.2;Tonako1,Tonako3,Tonako2;[VIKINGI];Лиенсу;51;III;3288083;112.43;45856;83560;278186;0;1.82;0;0.00;
35726;prostopsol;3.32.6;psol1;0;4.299.1,4.348.1,4.402.6;psol4,psol3,psol2;[LINE78];Псолао;51;III;3247300;213239.00;30991;105182;137538;0;9.29;0;0.00;
35955;Hiro_Nakamura;1.16.3;Busido_555_994;0;4.487.2,4.589.4,4.96.6;Toska_986_549,skywitch,Tamerlan;[LINE78];Воранер;33;III;3168081;1.00;58861;79565;23736;0;10.47;0;0.00;
35729;igori;3.173.1;HomeSweetHome;0;4.472.4,4.472.5,4.472.6;HomeSH1,HomeSH2,HomeSH3;[VIKINGI];Псолао;51;III;2995148;26.21;87095;72043;278186;0;1.92;0;0.00;
35731;ICH18I;1.179.1;Ich18;0;4.549.3,4.22.3,4.549.6;ARM1,ARM3,ARM2;[LINE78];Воранер;51;III;2942864;681903.00;113354;77440;27602;0;5.45;0;0.00;
35732;psl;3.174.1;psl;0;4.489.4,4.490.5,4.511.4;psl-3,psl-1,psl-2;[LINE78];Псолао;51;III;2868691;0.00;634821;83525;78335;0;1.82;0;0.00;
35710;burok_a;1.129.4;ptenec;0;4.2.5,4.260.1,4.113.3;ptency,ravnina_576,more;[LINE78];Воранер;51;III;2750728;2079080.00;184973;92235;278186;0;1.82;0;0.00;
35739;CBOPA;3.126.5;POM;0;;;нейтралы;Псолао;22;III;2674394;0.00;1300;9823;49735;0;11.43;0;0.00;
35733;White_Black;1.164.2;WhiteTown;0;4.7.2,4.27.2,4.134.3;Dark,BlackNebel,LightCity;[AV];Воранер;51;III;2670403;18137.10;59745;140227;76366;0;1.82;0;0.00;
35730;kolun;1.143.3;topor_475;0;4.540.5,4.540.4,4.536.5;top3,top2,top1;[LINE78];Воранер;48;III;2643616;738.36;70965;83055;128239;0;1.71;0;0.00;
36955;Crows1;2.129.4;apelsinka;0;4.30.2,4.312.3,4.296.1,4.456.6,4.427.5,4.592.3;DeadColony1,DeadColony3,kolonka,liensu007,liensu6943,CaptureColony16_787;[BEGEMOT];Лиенсу;36;I;2584802;2035.01;48;123570;24888;0;25.21;0;0.00;
35734;Naf_Naf;3.127.6;SvintuS;0;4.39.6,4.45.4,4.59.4;Nuf-Nuf,Nif-Nif,Hrundel;[GNV];Псолао;51;III;2507977;32448.00;29111;92145;164979;0;9.08;0;0.00;
36511;cashkya;2.131.4;cashkya_489;0;4.384.2,4.383.1,4.514.5,4.516.5,4.590.5,4.588.1;iiiiii2iiiiii,iiii1iiii,iiii3iiiii,CaptureColony3,CaptureColony11,CaptureColony5;[LINE78];Лиенсу;51;III;2493070;48721.90;216;141285;5626;0;16.03;0;0.00;
35735;siemens;1.128.3;sema;0;4.297.4,4.294.4,4.294.3;valdemar,shpalernaaya,voooooo;нейтралы;Воранер;25;III;2419039;27.78;0;57620;28064;0;11.43;0;0.00;
35747;zic1001;2.92.3;zic1;0;4.500.6,4.500.5,4.500.4;test-zic-3,test-zic-2,test-zic-1;[GM];Лиенсу;50;III;2372462;2563.46;9554;95110;193381;0;16.56;0;0.00;
35788;chuma2008;3.126.1;Shef-chuma;0;4.597.2,4.308.1,4.590.2,4.564.4,4.591.6,4.600.4;CaptureColony11_656,lkjhg,CaptureColony8,jhg,CaptureColony13_569,pupsik219;[GNV];Псолао;51;III;2314632;143210.00;74518;150106;191027;0;13.35;0;0.00;
35737;Zena;1.193.1;Arka;0;4.177.6,4.177.3,4.177.2;portik,karniz,balkon;[AV];Воранер;22;III;2305236;0.00;1448;53383;5817;0;10.47;0;0.00;
35738;dmitriy2076_a;2.84.1;dimagi_565;0;4.440.1,4.440.2,4.440.3;103,010_759,1011;[GOTW_GAL];Лиенсу;51;III;2297768;27135.10;29166;105613;71117;0;6.09;0;0.00;
37350;Adrian;1.60.5;_Swamp_;0;4.501.4,4.538.6,4.331.3;ertexx,lkh1,5yuh;нейтралы;Воранер;25;I;2261218;57.52;0;79725;9993;0;12.82;0;0.00;
35827;cherepanv;1.195.5;kikimor;0;4.593.1,4.593.3,4.593.6,4.600.6,4.1.6,4.308.2;CaptureColony12_784,CaptureColony14_585,CaptureColony17_577,kuzya,warmir,SIZAMM;[BEGEMOT];Воранер;51;III;2256769;69125.80;89289;165660;138739;0;19.87;0;0.00;
35750;Anatoly4877;3.125.5;Posad;0;4.586.2,4.586.1,4.567.1,4.590.6,4.567.2,4.567.6;CapColony1,CaptureColony1,Piter1,CaptureColony12,Piter2,Piter3;[SSSR];Псолао;51;III;2146246;64832.40;96323;148997;237102;0;27.99;0;0.00;
35743;Aspire;1.5.3;aspire1;0;4.29.3,4.26.5,4.92.6;tp3,tp2,tp1;нейтралы;Воранер;26;III;2084624;609.95;13200;60992;23491;0;11.32;0;0.00;
35741;goblin13;2.4.6;dyblikat;0;4.479.3,4.479.2,4.480.5;goblin3,goblin2,goblin4;[VIKINGI];Лиенсу;0;III;2063721;176.69;18778;71596;278186;0;5.02;0;0.00;
35748;Anatoly4888;2.39.2;Posad1;0;4.452.4,4.565.1,4.596.6,4.566.4,4.596.5,4.566.6;Cap_Colony1_668,Posad2,CaptureColony10_576,Posad3,CaptureColony17_686,Posad4;[SSSR];Лиенсу;51;III;2010668;13279.30;97287;170271;219898;0;6.52;0;0.00;
35744;zmey59;3.173.2;hram;0;4.479.6,4.479.5,4.479.4;hram4,hram3,hram2;[VIKINGI];Псолао;51;III;1958436;1618.59;13438;73861;278186;0;1.92;0;0.00;
35746;MeyzerheM_a;2.106.4;Dormenshen_Gez_755;0;4.120.2,4.120.6,4.120.5;DormenshenVak_988,DormenshenKog_647,DormenshenRib_679;нейтралы;Лиенсу;51;III;1901277;28.06;76684;89557;278186;0;5.56;0;0.00;
36449;Matkuptsov;1.42.4;Buavista2;0;4.212.5,4.589.1,4.294.2,4.592.5,4.157.2;Shadow3,CaptureColony6,Shadow1,CaptureColony10_854,Shadow2;[BFGT3];Воранер;51;III;1762562;35252.20;9934;107382;20884;0;9.29;0;0.00;
35753;Gornatik_a;1.97.1;Kto_Zdes;0;4.385.4,4.385.6,4.384.5;ya-zdes,ces,tili-mili-tryamdiya;[BF];Воранер;51;III;1690525;41177.30;8041;74200;28728;0;10.47;0;0.00;
35751;Deniis;3.29.2;rotra;0;4.581.1,4.337.5,4.511.5;3334,rotra3,rota;нейтралы;Псолао;51;III;1682307;4464.36;107672;84078;278186;0;5.24;0;0.00;
35939;Anatoly4899;1.125.5;Zulebino;0;4.566.2,4.592.4,4.566.1,4.566.3,4.592.6,4.592.2;Zulebino2,CaptureColony17_764,Zulebino1,Zulebino3,CaptureColony11_447,CaptureColony15_484;[SSSR];Воранер;51;III;1680417;6459.86;33919;123080;188613;0;12.29;0;0.00;
35756;FIGVAM_a;3.61.4;RIGA;0;4.129.6,4.129.3,4.129.4;RIGA3,RIGA2,RIGA1;[FIGA];Псолао;51;III;1673367;284.30;164356;165675;239956;0;5.56;0;0.00;
35695;oibulldog;2.105.5;BERLOGA1;0;4.310.3,4.310.1,4.310.2;BERLOGA4,BERLOGA2,BERLOGA3;[GNV];Лиенсу;51;III;1598122;19056.20;52856;199370;278186;0;2.35;0;0.00;
37234;HAHA1;3.134.1;klonn1;0;4.511.6,4.513.3,4.452.5;987654,XATA33,XATA22;[GNV];Псолао;32;I;1580889;2523.43;584;60625;25614;0;21.37;0;0.00;
35752;_Cka3ka_;2.131.2;_CKA3KA_;0;4.125.5,4.123.6,4.123.2;Pau,2_kolonia,FOKA;[LINE78];Лиенсу;36;III;1577014;233.02;36562;60905;96885;0;3.10;0;0.00;
35755;valge177;1.48.2;doom-doom;0;4.358.1,4.351.3,4.159.3;ajyauta,manniku,atleet;нейтралы;Воранер;51;III;1555077;39727.90;30026;85777;278186;0;4.06;0;0.00;
35757;Sonas_a;3.101.5;Molka;0;4.346.4,4.346.5,4.346.6;Bolka,Dolka,Golka;[GFX];Псолао;51;III;1521465;44.42;58744;94398;278186;0;2.14;0;0.00;
35742;Eide_miller1;3.17.4;Eide_miller11;0;4.275.6,4.275.5,4.275.2;Eidemiller44,Eidemiller33,Eidemiller22;[GSVSK85];Псолао;51;III;1507060;11.21;31897;94711;259200;0;2.35;0;0.00;
35758;MeyzerheM;2.106.2;Dormenshen_Gez;0;4.580.5,4.580.4,4.580.3;DormenshenVak,DormenshenRib,DormenshenKog;нейтралы;Лиенсу;51;I;1474923;6124.36;37968;104882;278186;0;2.14;0;0.00;
35763;buben;2.86.1;bubenchik;0;;;[BFT];Лиенсу;14;I;1449242;0.00;0;8120;8116;0;11.43;0;0.00;
35760;orbis;3.74.4;ksp;0;4.96.4,4.96.5,4.96.3;spk,moldo,osp;[DETU];Псолао;51;I;1436321;87042.60;0;96123;82595;0;9.08;0;0.00;
35762;Anina1;1.111.1;Anina1;0;4.493.1,4.493.2,4.492.5;Aninsad,MAGEN2,MAGEN3;[VIKINGI];Воранер;0;III;1427316;79.41;81648;74550;76500;0;1.82;0;0.00;
35761;ESV;1.61.1;ESV;0;4.307.4,4.291.5,4.350.3;ESV1000,ESV10,ESV100;нейтралы;Воранер;51;III;1420647;2726.67;17304;135766;64803;0;8.76;0;0.00;
35759;Elektro_a;1.98.3;Bazement_969;0;4.583.1,4.583.5,4.583.2;TheBase001_696,TheBase003_686,TheBase002_654;[GFX];Воранер;51;III;1392217;31.09;28820;95502;278186;0;2.14;0;0.00;
35767;Zvezda4et;3.10.2;obsemvatorij;0;4.354.2,4.354.4,4.355.3;Galaktika,Zvezdograd,Sozvezdie;[AV];Псолао;51;III;1388145;3399.24;8085;96406;30346;0;2.67;0;0.00;
35770;hotcold1978;3.45.3;vrv;0;4.23.6,4.41.5,4.33.3;vrv01,vrv03,vrv02;[GFX];Псолао;51;III;1383407;81858.10;54252;97946;41198;0;1.71;0;0.00;
35765;Xander;1.89.4;Maetok;0;4.329.1,4.297.6,4.324.2;Hatochka,Naychaha,Poselochek;[HS];Воранер;51;III;1345426;7212.97;3263;69830;261247;0;4.38;0;0.00;
35764;olgai;2.4.1;Bocrania;0;4.472.3,4.472.1,4.472.2;Bocrania3,Bocrania1,Bocrania2;[VIKINGI];Лиенсу;51;III;1332384;475.71;27704;84410;278186;0;2.14;0;0.00;
35843;wwwano;2.86.2;Krepost;0;4.146.4,4.296.6,4.440.4;fulji-kreml,fulji-zamok,fulji-dom;[BFT];Лиенсу;51;III;1326434;1198.90;19688;85622;278186;0;2.14;0;0.00;
35766;Gillman;2.61.6;START;0;4.401.5,4.445.3,4.401.3;smotrim,pereezd123,Dalee;нейтралы;Лиенсу;51;III;1323940;831.33;7000;98123;278186;0;1.82;0;0.00;
35776;jonnymnemonik;1.187.2;SmartPeople;0;4.550.3,4.550.1,4.550.2;JohnGoodman,GreenPlanet,AdamSmith;нейтралы;Воранер;51;III;1322197;4189.58;3376;136540;54654;0;9.19;0;0.00;
35768;alex_azus;1.111.6;serma2;0;4.503.6,4.505.4,4.506.4;serma3,serma4,serma5;нейтралы;Воранер;51;III;1308718;2508.35;3504;74740;256222;0;2.56;0;0.00;
35769;dmitrij_b_a;3.109.4;DmitryHome_974;0;4.416.3,4.416.5,4.416.4;DmitryColony1_944,DmitryColony2_855,DmitryColony3_779;[ATL];Псолао;0;III;1301654;104.77;38975;86218;218559;0;2.14;0;0.00;
35793;ssHanterss;1.36.3;_DOM_;0;4.512.4,4.504.2,4.512.6;512-4,504-2,512-6;[AV];Воранер;51;III;1288088;13976.90;2380;92730;69722;0;9.19;0;0.00;
35771;SergMIR;3.14.1;moskow;0;4.18.3,4.25.5,4.23.4;2222222222222,444444444444,333333333333;нейтралы;Псолао;51;III;1282993;18116.40;71594;79957;240700;0;4.27;0;0.00;
35868;jafa;2.125.2;jafa;0;4.431.6,4.431.5,4.433.1;gafa-3,jafa-2,jafa-1;[GNV];Лиенсу;51;III;1282457;1133810.00;14793;99240;136423;0;5.45;0;0.00;
35772;Femida__;3.92.6;Femida_1;0;4.496.5,4.284.2,4.496.2;Femida4,Femida2,Femida3;нейтралы;Псолао;51;III;1273601;3405.20;22240;89484;278186;0;4.27;0;0.00;
52215;sergeypsb;2.117.2;mult1;0;4.518.6,4.592.1,4.518.5,4.519.1;mult3,CaptureColony14_887,mult2,mult4;[SKYLINE];Лиенсу;51;I;1273433;28966.00;25720;99552;46084;0;8.23;0;0.00;
35787;enola_5;1.13.1;enola_5_898;0;4.575.6,4.173.6,4.579.1;enola5-2_665,enola5-1_845,enola5-3_756;нейтралы;Воранер;30;III;1268323;0.00;0;138030;9964;0;10.47;0;0.00;
35773;SoVlSe;1.128.1;TEPEM;0;4.291.2,4.291.3,4.291.4;POCA,APOMAT,KOMETA;нейтралы;Воранер;51;I;1265664;155524.00;54857;75940;278186;0;2.14;0;0.00;
35781;Blood_Crazy_Test;2.26.1;Raz_1;0;4.54.6,4.450.6,4.53.4;Raz-2,Raz-4,Raz-3;нейтралы;Лиенсу;51;III;1264595;4906.65;59111;100403;78126;0;1.71;0;0.00;
35783;ntpodarok;1.101.1;785278;0;4.515.4,4.515.6,4.515.5;GoldenCows,greenline,072707;нейтралы;Воранер;46;III;1263699;0.00;0;53760;278186;0;2.24;0;0.00;
35777;Dugran;3.130.6;IVC;0;4.237.3,4.237.4,4.237.2;IVC2,IVC3,IVC1;[GNV];Псолао;51;III;1252612;25874.30;259492;94352;278186;0;2.24;0;0.00;
35790;AdMirVor_2;1.159.2;AdMirVor_2;0;4.320.1,4.320.3,4.320.2;AdMirVor-21,AdMirVor-23,AdMirVor-22;[GNV];Воранер;51;III;1248202;0.00;39744;67670;278186;0;2.24;0;0.00;
35774;Dialos_a;1.92.4;ffffffff;0;4.176.1,4.305.6,4.305.3;fffff2,fffffffff3,fffff1;нейтралы;Воранер;51;III;1244332;638.22;96757;92490;223395;0;2.14;0;0.00;
35754;listik;2.132.4;listik1;0;4.251.3,4.581.5,4.575.4;-1-,-3-,-2-;[LINE78];Лиенсу;51;III;1243715;1173590.00;50731;97040;271075;0;8.12;0;0.00;
35820;voraner2008;1.157.1;voraner2008;0;4.263.1,4.263.4,4.263.3;vrv2,vrv4,vrv3;[GNV];Воранер;51;III;1241508;4565.96;41229;72125;171825;0;2.24;0;0.00;
36639;Crows;1.194.1;braws;0;4.395.6,4.443.6,4.581.3,4.312.2,4.419.6;abbra,DeadColony7,Akkra,DeadColony9,abbbra;[BEGEMOT];Воранер;51;I;1238559;47685.80;624;97691;57233;0;43.38;0;0.00;
35778;WwWwWw;3.32.1;1wwwww;0;4.287.6,4.287.5,4.287.4;wwwww4,wwwww2,wwwww3;[LINE78];Псолао;51;III;1238229;8042.25;1063;72410;278186;0;1.82;0;0.00;
35779;Akhinaton_a;1.44.4;LUXOR_797;0;4.96.1,4.104.1,4.103.5;ATON_985,ANUBIS,SNOFRU;нейтралы;Воранер;0;III;1237196;225.86;24634;82620;218559;0;2.14;0;0.00;
35795;AdMirVor_3;1.159.3;AdMirVor_3;0;4.369.4,4.369.2,4.369.3;AdMirVor-33,AdMirVor-31,AdMirVor-32;[GNV];Воранер;51;III;1230197;0.00;44880;67840;278186;0;2.24;0;0.00;
35796;AdMirVor_4;1.159.4;AdMirVor_4;0;4.387.6,4.387.5,4.387.4;AdMirVor-43,AdMirVor-42,AdMirVor-41;[GNV];Воранер;51;III;1230194;0.00;68144;67840;278186;0;2.24;0;0.00;
35797;AdMirVor_5;1.159.5;AdMirVor_5;0;4.147.6,4.147.5,4.147.1;AdMirVor-52,AdMirVor-51,AdMirVor-53;[GNV];Воранер;51;III;1229793;0.00;56208;68220;278186;0;2.24;0;0.00;
35780;Pelmen_a;1.122.1;trc;0;4.403.6,4.404.4,4.404.1;12345e,12345t,12345p;нейтралы;Воранер;47;III;1223943;2.82;17072;107566;218559;0;2.14;0;0.00;
35786;Meliandor_a;1.92.5;Arnor;0;4.324.6,4.324.5,4.324.4;Arnor4,Arnor2,Arnor3;[FIGA];Воранер;51;III;1219703;104.89;214553;95478;278186;0;1.82;0;0.00;
35821;AdMirVor_11;1.162.5;AdMirVor_11;0;4.273.2,4.273.1,4.273.3;AdMirVor_112,AdMirVor_111,AdMirVor_113;[GNV];Воранер;47;III;1210392;0.00;27792;70460;241457;0;2.14;0;0.00;
35782;Afirewire_a;3.110.6;gexx;0;4.423.6,4.423.5,4.423.3;gexxon,gekkon4ik,gekkon;нейтралы;Псолао;45;III;1210345;286.01;1119;71571;218559;0;2.14;0;0.00;
35784;R_S_a;1.107.5;R_S_Dom;0;4.356.3,4.356.2,4.356.1;R-SKoloni448,Svobodnaj,R-S-Koloni390;нейтралы;Воранер;0;III;1206890;0.02;32873;79615;218559;0;3.74;0;0.00;
35785;TinyGoblin_a;1.78.5;SuperGoblinsk;0;4.256.1,4.256.3,4.255.6;TestingColony,Tutochki,BestTest;нейтралы;Воранер;42;III;1197898;0.59;1920;96650;183092;0;2.14;0;0.00;
35840;1803;2.15.3;endi;0;4.303.2,4.303.1,4.12.6;endi2,Endi3,endi1;нейтралы;Лиенсу;51;III;1189669;2563.24;32101;76298;207560;0;13.03;0;0.00;
35819;AdMirVor_6;1.159.6;AdMirVor_6;0;4.388.4,4.388.5,4.388.6;AdMirVor-61,AdMirVor-62,AdMirVor-63;[GNV];Воранер;51;III;1186699;0.00;75544;69155;247102;0;2.14;0;0.00;
35789;Hashashim;2.72.1;Ishtar;0;4.522.4,4.575.5,4.581.2;MoraSul,BenErai,Bakaresh;нейтралы;Лиенсу;51;III;1167891;61.08;97286;101592;278186;0;1.82;0;0.00;
35791;Jamais_vu;1.36.1;dejavecu;0;4.133.4,4.161.1,4.109.2;Platform-2,Platform-3,Platform-1;[BFGT3];Воранер;51;III;1157831;4274.25;5832;73970;278186;0;1.82;0;0.00;
35792;SmallGoblin_a;2.34.2;Goblinsk;0;4.79.5,4.75.5,4.80.3;StarDust_945,Psihushka_789,NewDurdom;[GBLN];Лиенсу;47;III;1154965;169.51;33620;73247;222353;0;2.14;0;0.00;
35799;KAPAT;1.178.4;KAPAT;0;4.447.5,4.447.3,4.447.1;-03-,-02-,-01-;[LINE78];Воранер;49;III;1151750;486.10;9821;55905;278186;0;1.82;0;0.00;
35798;avgustin80;2.2.3;Razin;0;4.13.5,4.17.4,4.15.5;Amedli,Testeri,NCX;[AV];Лиенсу;48;III;1147475;270.48;5451;84983;244543;0;4.27;0;0.00;
35893;zodiak_100;2.92.4;ZD_TEST_1;0;4.495.2,4.495.1,4.495.3;ZDTEST3,ZD-TEST-1,ZDTEST2;[GM];Лиенсу;51;III;1134772;8859.77;25531;85555;76828;0;21.15;0;0.00;
35800;fokinstas3;1.178.2;APOHAP;0;4.557.1,4.519.4,4.320.5;koloniya,kooniya2,koloniya1;[LINE78];Воранер;51;III;1131810;51381.60;59548;73093;278186;0;2.24;0;0.00;
35801;havoc_a;1.129.3;earth;0;4.421.5,4.421.4,4.421.6;earthcolony3,earthcolony2,earthcolony;нейтралы;Воранер;0;III;1124487;7.00;4904;66649;218559;0;2.14;0;0.00;
35802;dimaks31;3.1.2;Demoksin;0;4.6.4,4.403.4,4.6.1;dimaksin4,dimaksin3,dimaksin2;нейтралы;Псолао;51;III;1122768;16684.20;22462;75228;278186;0;1.92;0;0.00;
35901;RAdo76;2.61.3;Pleven_;0;4.492.4,4.492.1,4.276.6;lovech,Pavlikeni,Bohot;[LINE78];Лиенсу;48;III;1106314;5104.97;32127;95600;14366;0;9.62;0;0.00;
35805;E212;1.18.1;E212;0;4.121.1,4.121.4,4.122.4;KOL1,KOL2,KOL3;[FIGA];Воранер;51;I;1099482;17154.70;17350;82828;181464;0;2.35;0;0.00;
35818;Sasha_jugos;1.105.1;shtorm;0;4.494.3,4.494.2,4.494.1;Troja,Mels-2,Kors;[GFX];Воранер;42;III;1093840;405.92;25267;86580;134957;0;5.45;0;0.00;
35804;bogdee2;2.69.2;bogdeel1;0;4.139.6,4.139.4,4.139.5;bogdeel4,bogdeel2,bogdeel3;[BGD];Лиенсу;47;III;1092795;51.58;5184;49855;278186;0;2.24;0;0.00;
35814;SummerFrostWinter;2.106.5;C_E_L_I_C_A;0;4.559.6,4.559.4,4.559.5;S-U-P-R-A,MR-II,E-X-I-V;[GFX];Лиенсу;51;III;1090444;5390.74;78119;117715;156975;0;5.56;0;0.00;
35807;escoodoo;2.30.1;London_855;0;4.296.2,4.358.4,4.399.6;LIendSORD_766,logoone_598,BeloVejzskaYApusha_666;нейтралы;Лиенсу;48;III;1089996;23.28;0;76230;278186;0;2.24;0;0.00;
