id;nik;dom_adr;dom_name;gate;colony_adr;colony_name;alliance;rase;level;liga;rank;bo;archeology;building;science;nra;ra;delta_rank;delta_bo;
26089;Sanya;3.1.1;Baza_1;1;4.954.1,4.954.2;Baza2,Baza3;[GIP];Псолао;42;III;2941175;952.56;38316;112533;14100;0;21.56;-394;0.00;
26045;keeper76;1.149.5;Riskni;0;4.630.5,4.263.5;Alga,risknika;нейтралы;Воранер;34;III;2935805;100.70;26655;51785;95308;0;5.30;-118;0.00;
26162;mp16rocks;3.153.5;FarCry2Zocker;1;4.247.5,4.338.4,4.247.6;FC2,MimicryTower13,DeusEX-gamer;[GIP];Псолао;94;III;2865500;7303.78;185612;103651;15577;0;13.75;-382;0.00;
26049;nikolasha2006;1.225.4;YAMAHA;0;4.764.3,4.764.4;GUBKIN,GUBKIN-3;[BOB];Воранер;115;III;2864041;15543.60;128341;68075;45778;0;7.57;-134;0.00;
26279;lesharaz;3.123.3;leshkin_dom;1;4.168.2,4.65.3;chucha,olonia;[MPSL];Псолао;36;III;2857800;449.00;56745;75303;24551;0;11.22;-398;0.00;
26059;Pangoff;1.120.3;Pain_1;1;4.765.6,4.765.3;LiteRide,DarkRide;нейтралы;Воранер;31;III;2852333;0.43;4527;41535;109481;0;5.55;-61;0.00;
26095;solnichko;1.104.4;lika;0;4.13.2,4.216.4;chauve-souris,belka-azuria;[BOB];Воранер;102;III;2851005;11241.60;32224;56650;56832;0;10.47;132;0.00;
26072;cnork33;3.36.4;Zaxolyctie;1;4.94.6,4.98.2;NII,Kolxoz;[GIP];Псолао;34;III;2759199;314.71;41471;76765;25093;0;7.69;-101;0.00;
26336;jekaxxxth;3.56.1;CeleStial;1;4.56.3,4.56.5;DCTR,Divine;[GIP];Псолао;67;III;2716589;4326.88;47654;100865;16845;0;9.21;-418;0.00;
26065;Nick1257;2.153.4;dream;1;4.843.5,4.843.6;Invention,Real;нейтралы;Лиенсу;41;III;2704097;735.21;82271;73480;19820;0;12.86;510;0.00;
26084;anneta19851;1.323.2;142;1;4.310.3,4.310.2;anneta1,anneta;[DM];Воранер;69;III;2700754;4586.37;31085;74385;20969;0;7.06;967;0.00;
26020;Green_Mamont;1.225.5;Mamontopija;0;4.443.4,4.443.5;Green-Ktulhu2,Green-Ktulhu;[BOB];Воранер;89;III;2687022;5973.26;199342;63280;56566;0;4.54;-101;0.00;
26062;vikivladi1925;1.348.4;Hfekm0;0;4.120.5,4.131.6;hfekm2,hfekm3;[BOB];Воранер;32;III;2679621;116.42;21489;94889;28839;0;9.21;-400;0.00;
26053;amh;1.124.6;TVT;0;4.126.6,4.145.3;TVT2,TVT3;нейтралы;Воранер;34;III;2671688;147.54;30682;50560;84195;0;6.05;-130;0.00;
26081;Wildcat;1.138.6;Wildcat-Home;0;4.793.2,4.387.1;Wildcat-I,Wildcat-II;нейтралы;Воранер;44;III;2630313;24.01;143100;58035;63808;0;14.63;-167;0.00;
26103;tor4;3.124.5;tor4;1;4.61.5,4.199.2;KL1,KL2;[GIP];Псолао;33;III;2629574;364.63;30213;69612;36933;0;7.94;-218;0.00;
26051;Kaleop;3.153.1;Kaleopsk;0;4.192.6,4.194.1;DomMozgovikov,PsiCorp;[GIP];Псолао;40;III;2615011;297.52;97327;56975;49102;0;4.92;-133;0.00;
26054;dpn254;1.129.3;Shrot;0;4.151.2,4.170.1;Insomnia,Alamut;[W];Воранер;43;III;2592042;1141.69;60090;84090;28456;0;7.44;-288;0.00;
26076;an26;3.181.2;ikuty;1;4.889.3,4.889.6;ykuty2,ykuty;[GIP];Псолао;59;III;2567497;1194.98;201505;76770;46631;0;4.54;-113;0.00;
26066;ScReeM;3.229.1;ScReeM;1;4.137.6,4.2.1;PamPam,Ice;[GIP];Псолао;38;III;2510111;0.04;74617;45716;92901;0;5.55;-58;0.00;
26061;ravaneli400;2.93.3;Malibu_547;1;4.912.3,4.913.5;Malta2,Malta;[DND];Лиенсу;38;III;2509495;733.26;51496;83690;17157;0;9.58;-387;0.00;
26537;chrek082008;3.218.3;aragorn2010;1;4.44.1,4.218.5,4.218.6;MimicryTower19,Melin,melin1;[GIP];Псолао;94;III;2503740;9010.18;58894;87749;19583;0;18.66;105;0.00;
26056;aksaychanin;2.8.4;aksay;1;4.102.5,4.140.4;B-LOG,Rekonstruktor;нейтралы;Лиенсу;32;III;2479263;167.57;32886;58850;55053;0;7.57;-147;0.00;
26055;SonicLS;2.80.1;shpera_894;1;4.168.3,4.165.1;dom-yh-ar2,dom-yh-ar;[DND];Лиенсу;38;III;2469433;417.20;46217;68730;66341;0;5.67;-100;0.00;
26141;andrejjtrifanv;1.236.1;Regul;1;4.138.2,4.10.2;111333,Denebola;[BOB];Воранер;36;III;2461517;121.66;65938;47835;72746;0;9.33;129;0.00;
26086;zebr;3.180.5;Tatas;1;4.195.2,4.118.4;Tatas-Coo,Tatas-Co;[GIP];Псолао;35;III;2446587;88.60;63539;58247;57177;0;7.69;-190;0.00;
26075;alineazer2;2.10.3;Mamoth;1;4.81.5,4.782.1;Mammmoth,Mammoth;нейтралы;Лиенсу;47;III;2423645;817.08;112592;66040;51078;0;7.94;137;0.00;
26071;REZON;1.257.3;Dragon-Assasin;0;4.333.3,4.133.3;LAST-DRAGON-ASSASSIN,DRAGON-ASSASSIN;[BOB];Воранер;43;III;2410230;1167.69;48573;58405;57581;0;6.56;-152;0.00;
26052;fregul;1.331.4;chet;1;4.749.5,4.749.3;chett,priton;[TAV];Воранер;42;III;2407378;1160.33;21848;47160;90186;0;4.41;-63;0.00;
54367;Baltazar;3.105.2;Olasio;1;4.14.2,4.15.2;Morando,Tribeca;[GIP];Псолао;50;III;2407097;1477.40;62459;120008;19987;0;9.84;-376;0.00;
26046;tselic;1.165.6;Savorovo;0;4.227.1,4.905.6;1956-3,1956-2;[BOB];Воранер;54;III;2387217;2304.12;49773;94175;46056;0;6.94;-188;0.00;
26091;McQEEN;3.141.1;rele;1;4.141.4,4.144.4;rele1,rele2;[ERA];Псолао;30;III;2374937;179.78;13857;59121;46541;0;8.32;-133;0.00;
26344;prostotsar;1.335.6;megaussr;1;4.335.6,4.340.1;mel1,mel2;нейтралы;Воранер;37;III;2373916;215.54;58961;60365;68985;0;9.33;22;0.00;
26077;CTACEK;3.153.2;Budka;1;4.314.1,4.314.2,4.347.4;KoLMels,-O2-,MimicryTower11_966;[GIP];Псолао;38;III;2338451;430.85;74927;87476;14007;0;9.21;-316;0.00;
26073;doker73;1.163.5;doker;1;4.204.5,4.158.5;nnn,mmm;[BOB];Воранер;31;III;2333535;73.82;39718;80815;16719;0;6.31;-232;0.00;
26009;newmanms;3.47.3;BULLHOME;0;4.917.2,4.917.4;Bullarh,bullnayka;[GIP];Псолао;67;III;2331918;3649.23;87655;84037;50643;0;7.19;-171;0.00;
26105;Fyodor;1.135.4;NuR;1;4.201.6,4.76.3;Imagine,StarCraft;нейтралы;Воранер;30;III;2331693;2.80;45966;44470;41980;0;6.81;-118;0.00;
26064;viktor204;1.141.4;Gandyras_479;1;4.454.2,4.57.6;Ganduras-2,Ganduras-1;[STIF];Воранер;34;III;2268151;88.19;41330;61960;62759;0;4.92;-93;0.00;
26069;DarkForce;1.226.2;49kvartal;0;4.228.3,4.228.4;Ygnyi,10km;[BOB];Воранер;38;III;2266319;21.13;90553;67695;56790;0;5.67;-94;0.00;
26067;_Larik_;3.153.3;Motik;0;4.12.4,4.164.1;Motik-1,ZMotik;[GIP];Псолао;46;III;2249928;612.46;138260;90025;22605;0;8.45;-143;0.00;
26129;smigoro;1.112.6;VITALICH;1;4.806.5,4.808.5;VITSMIGOR,VITCOLONIZ;[BOB];Воранер;50;III;2219526;1423.11;98674;65815;45184;0;9.08;-192;0.00;
26057;vilana1973;1.141.1;Ramzas;0;4.454.1,4.57.4;Ramzas-3,Ramzas-2;[STIF];Воранер;49;III;2202744;1741.98;55543;66155;63091;0;5.55;-82;0.00;
26092;Svarog;1.163.6;mak77_779;0;4.387.4,4.176.2;b-1-4-3,b-1-4-2;[BOB];Воранер;68;III;2181540;4169.85;70867;98290;17845;0;9.33;-310;0.00;
26120;svetliy25;1.28.1;svet1;0;4.10.4,4.505.4;svet2,svet3;[BOB];Воранер;38;III;2168978;56.83;79643;61545;64989;0;8.32;-108;0.00;
26096;KASAVIR;3.152.3;WinterNight;0;4.164.3,4.16.6;NIGHT,NeverWinterNight;[GIP];Псолао;44;III;2164483;1023.51;77780;47542;61335;0;5.04;-92;0.00;
26088;andrgas;3.181.4;Red_Dragon;1;4.181.4,4.117.4;RD-Arheology,RD-science;[GIP];Псолао;31;III;2152316;266.34;42928;56406;24115;0;6.94;-220;0.00;
26104;Ele1970;3.336.3;lukas;1;4.422.3,4.422.2;korall,Chram;[GIP];Псолао;47;III;2150638;2056.34;27509;88827;10788;0;14.88;-177;0.00;
26085;EXE;1.188.1;EXE;0;4.188.3,4.188.2;EXE2,EXE1;[SPIRIT];Воранер;42;III;2144993;1588.78;33829;71675;18131;0;9.71;-340;0.00;
26126;zhigan;2.202.2;zhi;1;4.260.4,4.258.6;Vologda,Zurich;нейтралы;Лиенсу;31;III;2136408;136.94;19505;54600;59856;0;8.70;-115;0.00;
26134;pravdivij;1.165.2;www_786_987;0;4.100.1,4.170.5;ViVa,da4a;нейтралы;Воранер;32;III;2134729;664.49;7329;44660;50504;0;9.71;-168;0.00;
26106;san9317;1.135.5;san9317;1;4.199.1,4.206.1;san9317-2,san9317-1;[BOB];Воранер;59;III;2119413;1527.73;193196;67570;36619;0;8.70;-130;0.00;
26216;tsifra;1.286.5;aaa;1;4.295.5,4.295.4;AAAA,AAAAA;нейтралы;Воранер;35;III;2118035;452.44;61362;60525;15446;0;10.21;-231;0.00;
26131;goharedgar;3.142.5;NewVasuki;1;4.906.5,4.699.6;NOWXOW,Yerevan;[GIP];Псолао;51;III;2111506;2437.67;47602;50631;35187;0;14.25;-18;0.00;
26122;GrAfF20;2.105.1;OBERON5;1;4.942.3,4.943.6;OBERON-2,OBERON4;нейтралы;Лиенсу;30;III;2099863;182.42;7651;88995;11953;0;32.03;2951;0.00;
26112;IGOR030;1.6.2;BOBRUYSK_778;1;4.931.2,4.183.2;BOBRUYSK,BB2;нейтралы;Воранер;45;III;2092363;1454.55;55026;63660;41825;0;9.96;805;0.00;
26152;3AHO3A;1.333.1;3AHO3A_1;1;4.332.3,4.333.1;TAPAKAH,KPbICA;нейтралы;Воранер;28;III;2091860;4.65;785;44130;78033;0;6.81;-58;0.00;
26099;Egoistic;3.212.3;Domestic;1;4.262.5,4.262.4;Lastland,Elaboration;нейтралы;Псолао;29;III;2078228;57.81;5361;44463;71045;0;6.68;-67;0.00;
26094;evperov;3.27.4;VologdaSity;0;4.208.6,4.27.2;Botaniki,Molochnoe;[GIP];Псолао;35;III;2068892;558.96;35614;51332;50961;0;4.29;-91;0.00;
26101;Lee_Cooper;3.121.6;Deutschland;1;4.248.3,4.248.4;Thueringen,Bayern;[GIP];Псолао;62;III;2058514;2458.90;112850;100048;14009;0;9.58;-160;0.00;
26098;erd;1.39.5;erd;1;4.38.5,4.84.2;Academic,Arhiolog;нейтралы;Воранер;29;III;2046635;59.15;21449;71085;28282;0;6.81;-147;0.00;
26093;icer72;1.211.2;icer72;1;4.190.6,4.159.6;bazaOtdixa,icertronic72;[TAV];Воранер;38;III;2021325;1037.32;34780;59870;30659;0;5.55;-122;0.00;
26107;BabalaC;2.104.1;BabalaC_home;1;4.185.2,4.341.2;babalacIND,BabalaC-home1;[FOX];Лиенсу;37;III;2021214;280.48;56438;82110;41697;0;7.94;-103;0.00;
26132;kt2000;3.67.1;PS2000;0;4.68.4,4.941.6;ML1000,ML2000;нейтралы;Псолао;32;III;1989967;157.59;21504;54675;65861;0;6.68;-108;0.00;
26111;admnviterez;1.163.1;Romulanos;0;4.204.2,4.400.6;ametist,umnaja;[BOB];Воранер;32;III;1985013;78.59;38179;52365;61274;0;8.45;-73;0.00;
26170;korvin393;3.1.4;xx555xx;0;4.858.4,4.858.5;PRIISK,labor;[PC];Псолао;32;III;1969407;39.13;56074;82337;9594;0;7.82;805;0.00;
26117;krolcenok_;1.277.1;Gunfighter_469;1;4.277.4,4.277.1;Helikarnas,Grenvald;нейтралы;Воранер;30;III;1963496;133.00;24668;54825;40983;0;8.45;-115;0.00;
26147;TEXNIC;2.294.4;GARAJ;1;4.359.4,4.294.4;OFHOR,INJENER;нейтралы;Лиенсу;42;III;1956393;1293.93;38165;78785;32629;0;5.93;-110;0.00;
26244;Walerich;3.2.6;LENINGRAD;1;4.276.6,4.951.5;Kursk,Sevastopl;[ERA];Псолао;33;III;1933880;151.33;47590;45145;56272;0;6.05;-67;0.00;
26350;shvec1977;3.124.6;shvec;1;4.263.4,4.261.2;shvec1977-3,shvec2;[GIP];Псолао;33;III;1916556;486.19;29740;67036;21019;0;12.48;-149;0.00;
26124;skorp200811;2.25.2;10456;1;4.488.1,4.408.1;19811111,12300000;нейтралы;Лиенсу;29;III;1905127;190.40;21978;69285;16967;0;8.32;-143;0.00;
26116;pretarianec;3.152.4;rome_legion;0;4.15.1,4.164.4;rome,-Rome-;[GIP];Псолао;53;III;1904967;1933.36;90629;59087;50979;0;5.04;-86;0.00;
26165;umka96;3.205.6;umka;1;4.355.4,4.355.3;umnici,umniki_469;[ELYSIUM];Псолао;46;III;1903934;1529.78;72330;55420;39002;0;12.36;-125;0.00;
26110;acdsplayer;1.11.1;GOLDSTAR;0;4.373.3,4.383.3;atlantis-I,atlantis-II;нейтралы;Воранер;31;III;1903169;40.20;44849;65535;31038;0;7.57;-189;0.00;
26146;aartes43;1.156.6;Kreed;1;4.81.6,4.172.4;Parkan,Fallout;[TAV];Воранер;29;III;1892806;291.86;8526;63155;32259;0;7.82;-174;0.00;
26135;boloyang2008;2.36.4;myhouse;0;4.798.6,4.797.6;myrancho2,myrancho1;нейтралы;Лиенсу;28;III;1891587;71.47;15912;57870;37707;0;8.07;-116;0.00;
26149;fnelzya;2.56.5;funelzya;1;4.91.3,4.63.4;futinuti,4634;нейтралы;Лиенсу;42;III;1891367;1921.03;6972;66630;21193;0;11.98;-181;0.00;
26144;krosificio;1.348.2;koshta;0;4.868.3,4.868.6;Grad,saint;[BOB];Воранер;41;III;1889701;1154.39;46615;90980;12134;0;13.11;-369;0.00;
26255;cherep430;3.349.5;coliseum;1;4.339.2,4.339.1;siziph,oplot;[ERA];Псолао;27;III;1881970;0.00;1736;38530;68824;0;6.68;-49;0.00;
26138;Stas777;1.156.3;Stas777;1;4.20.4,4.76.6;Advokat27,Advokat;[BOB];Воранер;32;III;1872588;390.61;15745;58471;49393;0;6.81;-96;0.00;
26108;wildcatru;1.170.4;cats;0;4.170.4,4.170.3;cat2,Cat3;нейтралы;Воранер;27;III;1854581;24.03;11473;50035;36768;0;7.57;-135;0.00;
26204;PAL088;1.49.1;088;1;4.122.4,4.115.4;PAL3,PAL2;нейтралы;Воранер;35;III;1817688;431.51;45874;55301;51287;0;5.42;-83;0.00;
26181;yakov761;1.321.4;761;0;4.321.5,4.321.4;GamA,spais;[BOB];Воранер;39;III;1809607;1046.10;30864;76645;24577;0;9.46;-205;0.00;
26128;denibad;1.40.6;denibad;1;4.40.4,4.169.5;derevnja,garem;нейтралы;Воранер;31;III;1799400;318.62;31076;61825;25737;0;5.55;-114;0.00;
26448;SEPEL;3.192.5;F11;1;4.835.1,4.836.6;C2H5OH,F12;[GIPA];Псолао;32;III;1795255;94.00;48911;50426;41167;0;14.88;-91;0.00;
26148;vikk77;2.333.2;velon;1;4.333.2,4.949.1;velon2,velon1;нейтралы;Лиенсу;29;III;1791863;242.10;15120;70860;22241;0;7.19;-137;0.00;
26137;snat4er;3.38.2;Replica;0;4.163.4,4.39.4;X16,X18;[TREMER];Псолао;32;III;1790750;137.90;45172;69811;26302;0;6.56;-142;0.00;
26121;rmn83;1.218.5;Rmn1;0;4.238.2,4.226.3;scorpions,Rmn83;[BOB];Воранер;32;III;1770586;157.34;36405;65290;38259;0;5.67;-87;0.00;
26191;sTd;2.346.3;STD-1_657;1;4.346.4,4.346.3;STD-Mel-2,STD-Mel;нейтралы;Лиенсу;30;III;1765523;130.92;30093;61335;36205;0;9.08;-106;0.00;
26156;Gyg;3.18.2;Gyg34244;1;4.18.2,4.223.4;Gyg34244m1,Gyg34244m2;нейтралы;Псолао;29;III;1759783;291.92;9856;61418;34541;0;6.05;-105;0.00;
26145;Fransuz;1.225.3;Frans;1;4.264.5,4.266.1;voroshilovka,sochi;[BOB];Воранер;78;III;1743081;6039.54;70785;66295;15887;0;9.71;-255;0.00;
26195;Dao;3.218.6;sennl;1;4.151.6,4.171.6;sennl1,sennl2;[ERA];Псолао;59;III;1736003;3643.10;35261;73938;15609;0;11.35;1240;0.00;
26166;igosele;1.162.1;igo;0;4.159.2,4.53.6;fruklop,lurt;[EGGO];Воранер;32;III;1733287;471.98;29266;59560;25378;0;11.60;111;0.00;
26310;alex_ad;1.242.5;Taganrog;1;4.297.3,4.303.2;Smela,Rostov;[BOB];Воранер;33;III;1729507;87.71;74999;64094;13051;0;8.95;-202;0.00;
26295;Cantus;3.2.2;Cant;1;4.755.5,4.755.2;Cant2,Cant3;[ERA];Псолао;34;III;1720492;102.82;74804;60473;21298;0;18.92;-148;0.00;
26154;beschtrafer;1.159.5;-ALFA-;0;4.400.4,4.400.2;ALFA,Bestrafer;нейтралы;Воранер;29;III;1694580;164.46;21772;55585;39541;0;6.81;-102;0.00;
26158;Deiv;3.348.2;Novon;1;4.332.6,4.332.5;NeWeN,nyvyn;[ELYSIUM];Псолао;47;III;1690512;1643.69;46856;100638;16710;0;7.57;-181;0.00;
26164;Boo;1.350.4;AVON;0;4.782.4,4.782.5;Boo-Home,Avarice_478;нейтралы;Воранер;29;III;1689011;130.53;20058;53160;45759;0;5.04;-75;0.00;
26169;Rysalka;1.309.2;Azgard;1;4.865.1,4.865.2;AZGARD-2,Lora;[AMBA];Воранер;27;III;1688263;85.50;13681;64206;21461;0;5.42;-112;0.00;
26178;moscit2;1.7.3;vfhp_649;0;4.387.3,4.387.2;kurort2,kurort;нейтралы;Воранер;36;III;1683335;31.42;83043;54925;53418;0;6.56;-63;0.00;
26150;Revenge;2.211.1;MiRage;1;4.211.1,4.212.1;MiRage1,MiRage2;[DND];Лиенсу;46;III;1680465;1930.83;30504;95015;11812;0;9.21;-241;0.00;
26133;az43fert;1.132.5;cikle0_0;1;4.946.5,4.915.5;cikle02,cikle01;нейтралы;Воранер;38;III;1661875;1141.04;21598;67987;29027;0;5.55;-100;0.00;
26174;komicadze;3.146.1;KomicAdze;1;4.118.5,4.265.6;KomicAdze2,komicadze3;[GIP];Псолао;47;III;1659372;1667.70;63079;89822;12838;0;5.42;-109;0.00;
26185;stas862005;2.55.6;Stas9;0;4.75.4,4.75.2;stas9-1,Stas9-2;[BOS];Лиенсу;28;III;1652716;132.70;8484;55792;35784;0;9.58;-118;0.00;
26212;margo19789;3.133.6;ObitelZla;1;4.306.2,4.306.3;Shabash,Xram;[GIP];Псолао;31;III;1650736;102.00;35575;54016;44486;0;12.23;-76;0.00;
26202;poos3;1.284.4;Nopa;0;4.817.1,4.811.4;Dom-3,Dom-1_766;[CF];Воранер;34;III;1650720;229.50;67696;55890;25306;0;6.43;-134;0.00;
